content,score
Sangat membantu Saya dalam mencari lowongan pekerjaan. Terima kasih Jobstreet,5
Apk bagus sekali,5
Kenapa ada notif lamaran saat ini tidak bisa dilamar?,1
Lengkap,5
Bagus,5
Cari kerja,1
"Lowongan nya ada tapi pas apply masa malah ada pesan "" Maaf posisi ini tidak tersedia untuk di lamar"" padahal baru 1 jam yg lalu di iklankannya.. Gmn ini? tolong di bantu.",4
Mantap,4
Sangat membantu untuk mencari pekerjaan,5
Sangat membantu dalam mencari pekerjaan utk para jobseeker,5
"Jangan komentar aneh"" bro nti kena banned",1
Terbantukan,5
Cepat mendapatkan informasi,5
belum dapet pekerjaan tetepi aplikasi ini lumayan mbantu,4
"Sangat membantu, terima kasih.",5
Semoga bermanfaat dan saya bisa cepat dapet kerja aamiin,5
Rekomended bngeut,5
Membantu sekali,5
Semoga dapat membantu kawan2 yg lagi sedang mencari pekerjaan.,5
Tambahkan kategori lokasinya,3
Sangat membantu buat pencari kerja dan perusahaan mencari kandidat.,5
Good,5
Banyak lowongan sesuai kriteria tp sayang nya setiap ada balesan email selalu jawaban nya position clossed 😁😁😁,1
"Posisi closed semua,padahal udh sesuai dan pekerjaan bru 1 hari di tayangin udh di daftarin tapi malah posisi closed, bener lamarannya di kirim gk sih?",1
Good,5
Over all good.,5
Keren aplikasinya 👍👍,5
mantap,4
Terimakai terus menjadi aplikasi terbaik dan terpercaya.,5
Aplikasi yang membantu,5
"Terima kasih, Sangat Membantu.",5
Good,5
Aplikasi yang sangat membantu untuk orang2 yang sangat membutuhkan pekerjaan untuk mendapatkan penghasilan untuk menafkahi keluarga.,5
"Alhamdulilah Panggilan Sudah Beberapa kepanggil terus, Semangat yang lain Jangan lupa download Aplikasi Ini 💪",5
Sangat membantu,5
Semoga membantu dan bermaanfaat,5
Knapa ga bisa unggah file haduhh,2
"1. Tidak dapat mengunggah resume (pdf, Word) 2. Tolong dishortir untuk perusahaan bodong (kalau memang ada), kasihan teman yang lain.",3
Mantabs,5
Sangat membantu,5
Belum mendapat pekerjaan,5
Sangat membantu,5
Kenapa saya tidak bisa login trs ya,1
Semoga bermanfaat,5
Great.,5
Bismilah,5
Mantap,4
"Lumaayaaaaannnn Bagus sihh yaahh... saya berharap segera mendapatkan pekerjaan di aplikasi jobstreet ini, aaamiiiiinnnnnnn yaa robball allaaammiiinnnnn ya allahhh .. . ..... ....... .... .... ...",5
Mantap semoga cepat keterima pekerjaan,5
Goodjob,5
👍👍,5
keren sangat terbantu dalam mencari lowongan pekerjaan yg di harapkan. sukses terus Jobstreet,5
Mau nanya donk ada gak yang sudah kerja karna melamar melalui jobstreet ini?,3
Infokn banyak loker,5
"Mantap, keren, simpel, dan tanpa iklan pasti nya.. Sukses selalu jobstreet",5
good,5
Ok,5
"Kenapa profil udah buat lengkap masih suruh lengkapi,jadi kendala mau apply lamaran karena mentok di profil",3
Ok,5
oke sippp dah,5
Sangat membantu terimakasih min,5
Mantap,5
Bagus,5
Good Option for New Job 👍,5
Bagus. Mudah,5
Nanti saya kasih bintang 5 kalau saya sudah dapat pekerjaan melalui aplikasi ini.,3
Mantap,4
B aja,5
Mantaps euy,5
Bagosss,5
sangat bagus,5
Good,5
Trimakasih jobs,5
Mudah²an dapat kerja.,5
"Kenapa ada tulisannya ""maaf anda tidak bisa masuk. Terimakasih""? Pas bisa masuk kenapa waktu kirim CV malah muter² terus gak selesai²? Ini orang udah capek jd pengangguran lho.",1
Sangat senang menggunakan Aplikasi ini,5
Sangat membantu sesuai dg kebutuhan yg akan kita apply,5
Sangat membantu..,5
Membantu,5
Nicee,5
sangat membantu,5
👍👍👍👍👍,5
"Alhamdulilah cukup membantu untuk pencari kerja, baik yang belum berpengalaman ataupun yang sudah berpengalaman. Lagi nyoba lamar sini lamar situ, cuman yang jadi kendala ialah dari kapasitas RESUME dalam memasukan lampirann documen cuman bisa 1mb maksimalnya, tolong kalo bisa di perbaiki maksimal 6-7 mb gitu. Terimakasih sebelumnnya",3
Great application to get some of job vacancy. Easy and simple. Thanks for your kind attention.,5
Sangat membantu Mencari pekerjaan,5
Good information,5
Good,5
Tolong pihak aplikasi.. tambahkan konten info kelanjutan lolos apa tidak calon pekerja tersebut.. 9999999999999 apply lamaran pun bakalan tidak diproses atau tidak ada info..,1
Semoga cepet dapet kerja aminn🤲,5
Sangat terbantu skali,5
Good opportunity,5
Oke bagus semoga ada rezeki disini,5
Very good,5
Sangat bermanfaat sekali..cuma sayang ko blm ada yang di panggil hehe,4
Memudahkan saya searching joob sesuai yg saya butuhkan..,5
"Mempermudah mencari kerja,simple,efisien.",5
Aplikasi saya tidak bisa dibuka,1
Memudahkan para pencari kerja.,5
Sangat membantu,5
Sangat membantu saya,5
"Di update jd tambah jelek kok, knp?、lewat hp skrng jg g bs dibuka aplikasiny nech、gimna tuch?",1
Membantu,3
Oke. Tp sy blm pernah dipanggil interview,5
Good,5
Semoga membantu saya. Amin,5
Good job,5
Sangat membantu dalam membagi informasi tentang lowongan pekerjaan.,5
sangat membantu,5
Membantu mencari informasi tentang lowongan kerja terbaru,5
Nice,5
Simple present the search of job fair...,4
Bagus,3
Terimakasih .sangat bagus dan membantu yg sedang mencari pekerjaan 🙏,5
Semoga bermanfaat dan bisa bantu sampai kerja,4
Perlu perbaikan di bidang update lowongan kerja terbaru.,4
Nice,5
Mantab,5
Okee sepp,5
Baik,5
Bagus,5
Gampang tapi tidak pernah ada loker yang aktif merekrut,5
Good,5
Keren dan akurat,5
Lumayan.kasih bintang 3 dlu,3
"Bagus, sangat memudahkan kami para pencari kerja. Thanks Jobstreet",5
Sangat recomended buat pencarian kerja sangat membantu,5
"Selamat malam admin, ini kenapa ya di beranda gabisa memuat loker. Buka profile sendiri loading trs. Udh install uninstall, udh terupdate jg. Gapaham deh.",2
Good,5
Iya,5
Keren Gaskan terus,5
Sangat membantu,5
Kurang cepat dalam merespon,5
Bagus untuk melamar kerja. Btw aku udah sering dapet panggilan dan alhamdulilah kerja juga ada beberapa yg via ini.,5
Good Job,5
Saya Dan saudara serta temen rekomendasi sekali aplikasi pencarian kerja ini Real no tipu tipu Tidak ribet Gratis Dan dari perusahaan yang besar sampai kecil Ada semua Pokoknya keren Dan memuaskan,5
Semoga bisa dapat pekerjaan baru dari app ini,5
Bagus,5
Ok,5
Good,5
Better,5
Banyak pilihan pekerjaan perusahaan yang bukan kaleng-kaleng. Mantap pokoknya. Walaupun belum ada panggilan tetap semangat. Bismillah,5
good,5
"Bagus, semoga saya bisa segera mendapatkan tawaran pekerjaan aamiinn (doa diakhir bulan ramadhan) semoga diijabah oleh Allah aamiinn",5
Sebenarnya saya agak ambigu memberi bintang berapa.pada aplikasi ini. Aplikasi ini bagus sangat membantu untuk memberikan harapan kepada calon pekerja baik freshgraduate maupun yang berpengalaman. Ingat hanya HARAPAN tidak ada yang menjamin lamaran anda akan di review setidaknya di baca oleh perusahaan. Karena jaman sekarang yg terpenting adalaha orang dalam bukan nilai anda atau ipk anda bahkan skill anda terasa sia2 jika ada orang dalam Sukses untuk pencari kerja di seluruh Indonesia,2
Mantul mantap betul,5
Semoga bisa cpt dpt kerjaan 🤲,5
Bismillah. Semoga ada rejeki saya melalui jobstreet aamiin,4
mantap,5
Sangat membantu,5
"Siip lah, semoga bs dpt pekerjaan yg lebih mapan lagi",5
Nice,4
Good bgt,5
Sangat membantu,5
Sangan membantu untuk mencari perusahaan,5
Sangat membantu pengangguran,5
Bagus,5
ok,5
Sangat membantu sekali dalam mencari pekerjaan apa yg kita butuhkan trimakasih jobStreet,5
Oke,5
Good,5
sangat membantu,5
Mantap nihh apk,4
Sangat membantu,5
Sangat membantu dalam mencari pekerjaan,5
Job,5
Sangat membantu sekali,5
"Cepat, mudah dan aman",5
Selalu bermanfaat dengan baik,5
"Sangat membantu bagi kawan-kawan yang mencari pekerjaan HALAL.. Sukses selalu JobStreet, Aamiien...",5
Oke,5
Mantabbb sangat membantu mencari kerja,5
IDR di kasih number format atuh. Pusing baca nya,3
Terimakasih sudah membantu,5
Sip mantap,5
Excelent,5
"Aplikasinya sangat membantu, untuk menghubungkan saya dengan perusahaan² yang sedang membuka lowongan kerja",5
"Untuk saat ini menurut saya pribadi JobStreet sangat membantu dalam mencari pekerjaan, walaupun belom pernah diterima atau pun dapat.",5
Aplikasi yang sangat membantu saya menemukan lapangan pekerjaan yang sesuai dengan skill saya.,5
Good,5
bintang tiga dulu... 1. resume ga bisa diganti!? sy seharian mau update resume ga bisa. akan lebih baik berkas lamaran yg lain seperti ijazah atau sejenisnya dapat di upload juga. 2. ga ada kejelasan bagaimana kelanjutan lamaran pekerjaan kita. Kalo sudah baik saya akan kasih bintang lebih... karena seperti nya ini app yg baik.,3
Ok,5
Mudah2 hann.dapet pekerjaaan yg lebih baik dari Jobstrett,5
Samgat membantu dalam mencari pekerjaan,5
Bagus,5
Mudah cari kerja yang terpercaya,5
simpel,5
Ok,5
Good,5
Oke,5
Sangat membantu dalam mencari pekerjaan,5
"Sangat membantu mencari loker,semoga sya dapat kerja yg cocok berkat aplikasi ini",3
Oke,5
kenapan fitur kalau CV sudah dibaca oleh perusahaan sudah tidak tampil lagi ?,3
Sangat membantu,5
Semoga saya berhasi,5
Mantap,5
Nice App Job Seeker,5
mantap,5
Sangat membantu,5
Ok,4
Ok...semoga app ini jadi berkah utk orang banyak.,5
Good,5
Terima kasih jobstreet,5
Recommended,5
Ok,5
Light to operate the systems,4
"Informasi bug report : 1. Tidak bisa unggah resume menggunakan aplikasi jobstreet 2. Bisa mengunggah resume lewat website jobstreet tetapi untuk membuka resume lewat aplikasi tidak update, jadi resume yang paling awal diunggah yang ditampilkan 3. Saya menggunakan smarrphone versi android lolipop Mohon untuk developer agar segera di selidiki Terimakasih",5
Mantap,5
"Apk di hp udah bagus sii, lancar tp yg web sering error",3
"Mudah""an Aplikasi ini membantu untuk mendapatkan pekerjaan yg sesuai, dan mudah""an tidak ada penipuan dalam loker yg ada di aplikasi ini",2
Mantap JobStreet,5
Good,5
Sangat membantu dalam mencari pekerjaan,5
Semoga segera dapat pekerjaan aamiin,5
nice,5
Mantap,5
Memudahkan mencari info loker. Thx,5
Good,5
"Masih Dicoba ,karena belum ada panggilan daripada Perusahaan yang saya lamar",5
Bagus,5
Very good 👍,5
Good,5
semoga bisa mendptkn pekerjaan di sini aamiin,4
Bagus untuk mencari kerja,5
Good,4
Bagussss,5
Thank you,5
Sangat banyak membantu...,5
"Lamaran ada sesuai kemampuan saya,,4 bintang dulu,lihat lowongan nya",4
Real jobs,4
Ok,5
Agar lebih baik lagi mensortir perusahaan ghna menghindari perusahaan bodong atau tipu tipu,3
"Pandai brsosialisasi & cpat bradaptasi dengan lingkungan sekitar, siap kerja dibawah tekanan, siap terima, profesionalisme kerja dan bertanggung jawab terhadap pekerjaan yang sudah diamanahkan, pngalaman sebagai sales To& marketing dalam & luarkota Makassar, Pendidikan terakhir S1 EKONOMI dgn IPK 3.04",5
Suka,5
Mudah dan sangat terbantu,5
Trimakasih Jobstreet udah membantu,5
Mantappp,5
Keren,5
Ok,5
Memudahkan,5
Sangat bermanfaat sekali,5
Ok,5
Sangat membantu,5
Sangat membantu dalam proses pencarian lowongan pekerjaan,5
sangat membantu,5
Good,5
membantu utk mencari lowongan pekerjaan.,2
Sieppp,5
Nice app for seeking for a job,5
"Susah upload cv nya , lama banget loading nya .",3
Sangat puas dan membantu bagi saya untuk mencari dan melamar pekerjaan,5
Ok,5
Nice,5
Aplikasi yang sangat bermanfaat bagi kalangan pencari kerja,5
Terbaik... Dan sangat membantu,5
Membantu saya dalam mencari pekerjaan lewat aplikasi jobstreet ini terima kasih ya,5
"Simpel,langsung kirim lamaran",4
Good,5
Luar biasa,5
"Informasinya bagus, meskipun belum ada aplikasi saya yg diterima",5
Mantap,5
Good,5
Sangat membatu,5
"Sdh banyak lamaran yg saya apply tp tidak satupun yg nyangkut,,dilirik atau ditlp dari perusahaan nya jg tidak..bahkan sampai lowongan nya exp Itu kira2 ad kesalahan dmn ya?? Tolong penjelasan nya admin Tks",1
"Udah lamar ke banyak perusahaan, tapi tidak ada satupun yang nyangkut. Dan rekomendasi pekerjaannya tidak up to date, masa di aplikasi masih tanggal 19Apr2021??",1
Ok Beberapa kali dapat panggilan lewat jobstreet tapi belum di trima juga hingga kini. Gagal saat inteeview. Doakan semoga kali ini mendapatkan pekerjaan melalui jobstreet!!!,5
Bagus,5
Good,5
Oke,5
membantu saya meningmatkan karir,5
👍👍,5
"I have been worked at chemical plant, ,sugar refinery, pipe fiber glass & gypsum plaster board as Quality Analyst Supervisor",5
Ok,5
Bagus,5
Good for informasion job,5
Bagus..,5
Akhirnya teratur juga muncul lokernya dari yang terbaru ke yg lama.,5
"Mendapatkan informasi pekerjaan yang up date sesuai dengan pengalaman, memberikan kemudahan dalam melihat kebutuhan perusahaan",5
"saya buka di web bisa, tpi pas saya mau buka lewat aplikasi gabisa masuk trus ini knp yaaa?",1
Sangat membantu dan mudah mencari kerja.,5
Good,5
Ko gabisa di refresh sii haduh perbaikan nya dong min please:(,1
Good,5
Resume CV yang hanya minimal 1mb. Tidak cukup bagi kami Desainer Grafis yang perlu melampirkan portofolio desain hasil karya kami.,2
Sangat membantu,5
Good,5
Ok banget,5
Mantap,5
GODLOCK,4
Baik,5
Mantab deh aplikasi ini bnyk loker perusahaan ternama sy jd mudah melamar pekerjaan,5
Kok gak bisa login yaa,5
Good application,5
Nice,5
Sangat Membantu dalam Mencari Pekerjaan. Semoga Admin bisa lebih banyak lagi share Postingan2 Lokernya. Nice 👍,5
Knpa tidak bisa masukin resume pdf ya pdhl ukurannya ngk nympe 1 mb. Mohon bantuannya,3
"Baru sekali, dapet panggilan kerja 2 tahun kebelakang, sisanya sampai saat ini belum sama sekali",4
Baik,5
Professional,5
Good,5
Mantap,5
Mantap,5
Mantap,3
Ok,5
"Apk yang bagus sangat membantu dan mempermudah cari loker, terimakasih",5
Sangat membantu,5
Top,5
Good,3
Nyaman dipakainya,5
Meningkat terusss akurasinyaaaa!,5
God n tanks...,5
Sangat membantu dalam mencari loker,5
"Bagus dan nyaman,semoga makin banyak peminat utk menginstalnya..",5
Good job,5
Terimakasih sudah membantu,5
Sangat memudahkan saat melamar pekerjaan.,5
Josss,5
Bagus,5
Semoga cepat bisa dapat pekerjaan . AMIN,5
Aplikasi untuk mencari pekerjaan yang sangat mudah,5
Bagus,5
Mantap,5
Sangat membantu dalam memudahkan lamaran kerja,5
Belom pernah dapet panggilan,5
Mantap,5
Ok,5
Matap..,4
"Sementara 3 bintang, kalau nanti ada kelanjutan panggilan kerja tak kasih 5 bintang",3
Ok,5
Aplikasi sering tidak sesuai dgn kriteria yg saya filter,3
ok,5
Mantap sangat membantu dan dapat dipercaya,5
Good app,5
Bagus,5
Bagus mudah mendapatkan relasi,5
Bermanfaat,5
Ngebantu banget !!!,5
Mantap,5
Luar biasa mantap 👍👍👍,5
Bagus semoga terus berkembang,5
Aplikasi terpercaya terbaik lowongan kerja,5
👍👍👍👍👍,5
Bermanfaat banget.. terimakasih team jobstreet,5
"tidak ada keterangan kalo tidak di panggil pekerjaan. harus nya adain fitur itu, biar gak PHP",1
"Kalau sampai saya gak dapat kerjaan juga,saya kasih bintang 1.",2
Aplikasinya bagus dan update setiap hari.,5
Good,4
Amat sangat membantu kami mencari pekerjaan.. trims..,5
Belom ada yg diterima sih tapi pengajuannya mudah,5
Mudah mdhan sya dpet pkerjaan dsni jobstret,5
Aplikasi yg sangat simpel,4
Sangat membantu dalam mencari loker....,5
Lebih cepat dapat informasi pekerjaan,5
BLM pernh kepanggil sama sekalia tuh,1
ini sangat membantu saya mendapatkan pekerjaan,5
Bagus,5
Baik,5
MANTAP,5
Sangat membantu ketika kita sedang membutuhkan lowongan kerja,5
Mudah mudahan dapat,2
Cukup baik,4
Sebenarnya Apply dari App di sampaikan ga sih ke Perusahaan tersebut? Dan rekomendasi pekerjaan baru ga update.,1
Sangat memuaskan,5
Sangat membantu sekali,5
Keren,5
Lebih dr sebulan update lokernya gak muncul...huhft...,3
Selalu mantap,5
"Nice,sangat membantu",4
Aplikasi yg sangat berguna buat pencari kerja,4
Mantap,5
Sangat membantu,5
Mudah-mudahan dapat pekerjaan secepatnya,4
"Bagus, lebih simple...",5
Terimakasih. 2 kali dapet kerja lewat aplikasi ini,5
Membantu,5
Mantap,5
Membantu sekali,5
Mantap 👍,5
Ok,5
Membantu,5
Good,4
Bagus untuk pencari kerja,5
Mantab,5
"list new job kenapa gak update ? yang muncul list 2minggu yang lalu gak berubah-berubah, settingan pun gak ada.",1
mantull,4
bagus buat penganguran... semoga saya dapat kerja,5
Sangat Baik..,5
👍👍👍,4
Bagus,5
Apa sih. Kenapa udh di update malah gak bisa dibuka. Makin parah nih aplikasi,2
Ok,4
Ya baik,4
Informasi Loker terbaru,5
Untuk info lowongan terbaru mohon update di beranda jangan hanya di pencarian,4
Mantap,4
senang alhamdulillah,5
Mudah cari kerja dan praktis,5
"Kasih nilai 4 dlu ya, bru coba smgga dpt kerja pakai aplikasi jobstreet",4
Bagus,5
Setelah di update kenapa saya gak bisa masuk ke aplikasinya ya..tolong dong diperbaiki biar saya bisa mengakses kembali aplikasi jobstreet..saya lagi mencari pekerjaan..mohon bantuannya,3
"Setelah apply ke lowongan yang ada kita gatau cv/resume kita di terima apa engga nya oleh perusahaan, setidaknya kasih kita email atau kabar, setelah di lihat track record lowongan yang di lamar udah hampir 1 bulan lebih kita masukin cv/resume nya tapi gantung ga ada kabar.",2
Jobsstrett mudah-mudahan membantu saya,5
Good,5
Bintang 5 aja,5
Sangat membantu,5
Mudah simple sangat membanti,5
"Pernah dapat job sesekali doang dari Jobstreet, semoga dapat lagi yg menghargai Management Resto",5
Sangat Membantu,5
Aplikasi bagus,5
Sangat bermanfaat,5
list job stuck dr tgl 19 april ngab..,1
Mantab,5
Sangat bermanfaat dan membantu,4
Bagus,5
Sangat membantu,4
Good!,5
Maaf sya ubah ke bintang 1 dulu. Gk bisa ganti foto profil dari aplikasi. Dicoba lewat web malah minta ukuran file nya dibawah 20Kb. Harus pake kamera hape apa fotonya? Sya foto pake kamera hape trus dikonversi paling kecil jadinya 54 Kb. Sementara situs web lain nya biasanya maksimal 2Mb ukuran file nya.,1
Informatif dan mudah untuk apply mantab,5
Ok,5
Sangan membantu para peker untuk Mendapatkan pekerjaannya sesuai sfesifikasi,5
Semoga menjadi partner dan assisten yg handal,5
Nice app,5
Tolong bantu saya mendapatkan kerja,5
Nice app,5
Sangat membantu,5
"Saya Bintang 4 Dulu Kalau Udah Dapat Pekerjaan Baru Saya Tambah kan 1 bintang jadi 5 Bintang, Karna Sebagai Bukti Terimakasih Saya Sama Jobstreet yg udah mencari saya pekerjaan Karna saya udah Nganggur Selama 1 Tahun...",4
"Sangat membantu sekali aplikasi ini untuk membanyu mencari pekerjaan, semoga barokah....",5
goodjobs,5
Sangat membantu,5
Good,5
Good jobs hunter,5
Sangat membantu saya,5
Job street sangat membantu bagi saya dalam mencari pekerjaan.,5
Good,5
Mantap,5
Bagus,1
"Ini sangat membantu bngt dlm pencarian loker, thanks min",5
sangat membantu dalam pencarian loker...,5
Ntaps,5
Sangat baik,5
ok matap,5
Semoga dapet kerjaan yang diharapkan disini,5
List job gk bisa lagi terupdate payah,1
Easy to use...,4
Aplikasi bagus. Mudah digunakan.,5
"Sekarang jobstreet gk ada keterangan ya sdh dibaca or blm sm perusahaannya, dan keterangan proses kelanjutannya apakah ditolak or lanjut, dulu sptny ada deh info keterangan demikian",3
"Aplikasi yang sangat membantu di dalam mencari pekerjaan secara online, recommended banget deh pokonya... Sukses slalu jobstreet",5
Saya sangat berharap pada aplikasi ini,5
Lemotttttt,1
Tambahi fitur2 dong..cth format pembuatan CV dll,5
Nayamul,4
Goid,5
Good,5
Sangat membutuhkan.bagus sekali,5
Praktis dan sangat membantu,5
Nice te,4
Sangat berguna bagi pencari pekerjaan.,5
Bagus,5
Lumayan tapi belum ada panggilan sama sekali,3
Cepat memberikan informasi,5
"Versi mobilenya,sdh di update aplikasinya tp list pekerjaannya tdk update..tolong diperhatikan lg krn pasti banyak yg menggunakan versi mobile drpd website nya..",3
keren,5
Bagus,5
Good,5
"Aplikasi bagus,tapi masih kurang keterangan kenapa tidak lulus dalam pemanggilan kerja",4
Sangat mudah melamar diberbagai Prusahaan,4
Baik buruknya aplikasi itu tergantung kita pengguna.,5
Sangat membantu,5
Saya mendapat banyak panggilan dari beberapa Perusahaan berkat jobstreet. Terima kasih jobstreet,5
Jelek,1
Sangat memuaskan,5
"Bahagia bgt ada aplikasi seperti ini... Tampilannya sangat simple dan informasi yg disampaikan sangat detail dan jelas... Sehingga mmpermudah saat mau melamar pekerjaan. Terimakasih, aplikasinya sngat membantu.",5
