userName,at,text_tokens_stemmed,Label,Label NB
Pengguna Google,2024-01-25 17:58:10,bahasa inggris oy gimna ganti bahasa indonesia nya gk paham gw bahas inggris,negatif,negatif
Pengguna Google,2024-01-25 14:47:53,very helpful application,positif,positif
Pengguna Google,2024-01-25 14:06:40,hbyv knob numb how hj,negatif,negatif
Pengguna Google,2024-01-25 11:18:17,link bagus guna,positif,positif
Pengguna Google,2024-01-24 22:35:26,bantu,positif,positif
Pengguna Google,2024-01-24 17:52:55,gaje,negatif,negatif
Pengguna Google,2024-01-24 17:52:48,bantu cari kerja,positif,positif
Pengguna Google,2024-01-24 13:07:04,why is it getting worse nowadays the employers used to be able to contact the candidates straightaway but now they seem to have to use jobstreet as a middle man to contact candidates we dont need that you want to make it better provide category by education or by industry becoming a middle man to employers and candidates is just rubbish,negatif,positif
Pengguna Google,2024-01-24 12:59:40,awas loker yabg sedia kena tipu harap tindak loker tipu,negatif,negatif
Pengguna Google,2024-01-24 12:11:09,diupadate kualitas turun nambah lot please balikin versi,negatif,negatif
Pengguna Google,2024-01-24 10:44:54,puas,positif,positif
Pengguna Google,2024-01-24 10:35:27,sekian cari tp panggil,positif,negatif
Pengguna Google,2024-01-24 08:59:39,muantabs,positif,positif
Pengguna Google,2024-01-23 19:21:52,bantu tolong klo baru bingung klo lbih mudah user buka tera tolong email perceat,positif,negatif
Pengguna Google,2024-01-23 19:11:09,ya jobstreet apply has gone wrong klo udah apply banyak lamar kadaluarsa klo udah apply usaha tarik or unlikely progress ga lanjut klo apply 10 ngel salah sila coba hubung layan langgan enak yg liat yg lihat lamar mudah tolong baik,negatif,negatif
Pengguna Google,2024-01-23 13:51:25,good,positif,positif
Pengguna Google,2024-01-23 09:49:24,gimana sih lamar kali kali applikasi jawab kadaluarsa lowong tutup tolong sulit lamar kerja mohon baik lamar tipu,negatif,negatif
Pengguna Google,2024-01-22 23:33:59,apk gajelas rekomendasi kerja udah lamar eh pas udah nunggu email lowong udah tutup,negatif,negatif
Pengguna Google,2024-01-22 23:08:05,jobstreet bantu proses cari kerja,positif,positif
Pengguna Google,2024-01-22 18:08:38,scam,negatif,negatif
Pengguna Google,2024-01-22 18:01:15,ok,positif,positif
Pengguna Google,2024-01-22 17:47:56,2013 2024 nggak yg srius usaha rekrut karyawan,negatif,negatif
Pengguna Google,2024-01-22 16:57:58,tolong sesuai ui database singkron bnyak bugs coba tolong upin ipin bnatuannya,negatif,negatif
Pengguna Google,2024-01-22 13:59:20,informasi lowong yg yach tolong filter os tks,positif,positif
Pengguna Google,2024-01-22 13:43:53,pas resume upload suruh pilih pilih telponsim card pas mencet sim card apus aneh orang mah kasih pilih biar buka wps aneh,negatif,negatif
Pengguna Google,2024-01-22 11:30:24,login,negatif,negatif
Pengguna Google,2024-01-22 10:24:04,baharu gampang nambah ribet tambah gatau susah nyangkut baharu,negatif,negatif
Pengguna Google,2024-01-21 19:29:59,loker scam nya coba tolong tindak lanjut loker nya verifikasi coba2 iklan pajang,negatif,negatif
Pengguna Google,2024-01-21 19:21:24,loading ngak bagus d hapus aja aplikasi pusing aja,negatif,negatif
Pengguna Google,2024-01-21 17:09:57,driver pribaditruk,positif,positif
Pengguna Google,2024-01-21 14:00:27,bobrok,negatif,negatif
Pengguna Google,2024-01-21 09:56:33,banyak pt salur yg cek google tdk nama pt dn alamat tsb,negatif,negatif
Pengguna Google,2024-01-21 07:57:07,fitur gaji harap baik range gaji 10 juta anggap rangenya kelipat 5 juta seakanakan minta gaji,negatif,negatif
Pengguna Google,2024-01-21 02:26:35,jobstreet sampah login gagal melulu udah udah user gin,negatif,negatif
Pengguna Google,2024-01-21 02:13:06,hati nyari loker jobstreet bnyk usaha bodong yg ujung duit,negatif,negatif
Pengguna Google,2024-01-20 19:01:47,bagus erti sikas dah ngelamar ga dapet panggil usaha resmi ngelamar yg alam nya tetep aja liat doang profil cape gua nganggur lamar simpen,negatif,negatif
Pengguna Google,2024-01-20 13:46:35,usaha tipu selektif pilih usaha buka lowong,negatif,negatif
Pengguna Google,2024-01-20 12:59:10,terimakasih jobstreet bantu cari kerja,positif,positif
Pengguna Google,2024-01-20 10:59:04,usul team development aplikasi jobstreet tampil reason alas resume cv tolak lolos seleksi usaha ditujujadi lamar cari kerja baik salah lamar instropeksi salah terima kasih,negatif,negatif
Pengguna Google,2024-01-19 13:46:09,mantap bantu,positif,positif
Pengguna Google,2024-01-19 13:33:46,gak login jobstreet 2 ku email sandi pas gerangan jobstreet,negatif,negatif
Pengguna Google,2024-01-19 12:46:45,bingung sistem nya loker nya yg real nya sdh up berkas berkali2 gak respon,negatif,negatif
Pengguna Google,2024-01-19 12:17:41,applikasi susah buka loading nya kembali versi versi nya mudah sulit user,negatif,negatif
Pengguna Google,2024-01-19 08:36:02,informasi peluang kerja tanggung,positif,positif
Pengguna Google,2024-01-19 08:02:02,lokernya tulis kadaluartidak terima lamar diposting,negatif,negatif
Pengguna Google,2024-01-18 20:12:41,sih ide baharu jdi ribet banget apply lamar aja bngt tanya taro profile aja informasi lamar,negatif,negatif
Pengguna Google,2024-01-18 17:07:01,bantu terbantusukses semuaaamiin,positif,positif
Pengguna Google,2024-01-18 13:49:13,aplikasi bagus bantu butuh kerja,positif,positif
Pengguna Google,2024-01-18 13:12:56,good,positif,positif
Pengguna Google,2024-01-18 13:09:03,jelek tipi tipu,negatif,negatif
Pengguna Google,2024-01-18 11:53:08,terima kasih kerja ewat jobstreet moga limpah berkah jajar manajemen jobstreet mana,positif,positif
Pengguna Google,2024-01-18 11:42:59,versi baru bug sertif tanggal keluar kadaluarsanya,negatif,negatif
Pengguna Google,2024-01-18 11:37:01,data nomer telpon salah tawar info dapet no jobstreet tau usaha yg data,negatif,negatif
Pengguna Google,2024-01-18 10:41:35,ok,positif,positif
Pengguna Google,2024-01-17 12:23:39,kembali versi,negatif,negatif
Pengguna Google,2024-01-17 10:41:49,good job,positif,positif
Pengguna Google,2024-01-17 07:44:38,usaha perusaahan yg lamar terima panggilantutup pasang iklan,negatif,negatif
Pengguna Google,2024-01-16 15:33:38,arah browser pdahal buka aplikasi selau login lihat data aplikasi,negatif,negatif
Pengguna Google,2024-01-16 14:26:26,bnyak pt pt plsu alias tipu ni sya tipu pt daerah jakarta jauh2 sya dri tangerang smpai loksi duit ga jls 750rbu ngelmar lwat jobstreet tpi pty palsu smpe snah ruko nma pt gda bnyak korban yng tipu sudh byar jga oknum trsbut mke nma pt2 ntuk panggil pra korban sya dpet email dri pt a mislakan yng pt b gedung yng sma smpe snah g jls sruh byar 750rbu mksa tlong dng jobstreet ntuk lbh slektif lgi sma pt bdong,negatif,negatif
Pengguna Google,2024-01-16 02:07:53,tipu y lowong benerannya uptudate ajj menuhin apklikasi doank,negatif,negatif
Pengguna Google,2024-01-15 19:34:54,update gak login,negatif,negatif
Pengguna Google,2024-01-15 14:49:30,jobstreet yg gak banget lowong pas apply notif email loker nya kadaluarsakemaren panggil interview penipuanayo loker tipu jgn apk biar pencaker gak trauma,negatif,negatif
Pengguna Google,2024-01-15 13:42:13,rekrut karyawan aplikasi,positif,positif
Pengguna Google,2024-01-15 10:15:39,update ga masuk,negatif,negatif
Pengguna Google,2024-01-15 01:16:17,bantu butuh kerja,positif,positif
Pengguna Google,2024-01-14 14:34:17,susah banget tembus kalo udah ngirim lamar gada info,negatif,negatif
Pengguna Google,2024-01-14 10:29:37,oke,positif,positif
Pengguna Google,2024-01-14 02:05:55,gabisa log in aneh banget ni aplikasi,negatif,negatif
Pengguna Google,2024-01-13 21:38:14,ga apk nya filter bla bla bla,negatif,negatif
Pengguna Google,2024-01-13 14:12:19,fabrikasi buat vesel quality control dimensional,positif,positif
Pengguna Google,2024-01-13 07:54:38,aplikasi simple gampang tinggal adds and aplycuma pas recomended notifikasi merah angkapas buka new ga hilangharusnya scroll bawah hilang notifikasi merahtolong perbaikiterima kasih,positif,positif
Pengguna Google,2024-01-12 21:46:42,nice,positif,positif
Pengguna Google,2024-01-12 19:31:31,moga bantu kerja,positif,positif
Pengguna Google,2024-01-12 14:17:55,saran web pilih lowong kerja a tp apps nggk mohon bagus thanks,positif,positif
Pengguna Google,2024-01-12 13:11:01,update info,positif,negatif
Pengguna Google,2024-01-12 11:40:00,maaf update susah panggil interview beda yg mudah nyari kerja,negatif,negatif
Pengguna Google,2024-01-12 07:43:20,lihat detail kerja lamaaa banget muncul pengaruh koneksi internet hp aplikasi,positif,negatif
Pengguna Google,2024-01-12 05:45:58,isi tipu loker kadaluarsa asu ni apk,negatif,negatif
Pengguna Google,2024-01-12 03:14:54,usaha yg salur kerja hapus posting nya naro kalo lamar tutup anehh nih aplikasi,negatif,negatif
Pengguna Google,2024-01-12 02:13:39,update lengkap cari,negatif,positif
Pengguna Google,2024-01-11 16:15:19,mudah mncari kerja,positif,positif
Pengguna Google,2024-01-11 15:42:32,bagus pakai apk bagus,positif,positif
Pengguna Google,2024-01-11 15:00:15,bagus bantu cari kerja,positif,positif
Pengguna Google,2024-01-11 14:22:32,gk jls jelas2 udah daptar pakay email yg gk masuk buka apdet kacau aplikasi,negatif,negatif
Pengguna Google,2024-01-11 13:10:09,apply lamar apk zonk rekruter aja engga kalo udah lamar tutup kedaluarsa,negatif,negatif
Pengguna Google,2024-01-11 12:59:26,susah upload resume gak,negatif,negatif
Pengguna Google,2024-01-11 07:12:17,ribet ngelamar aja alih aplikasi,negatif,negatif
Pengguna Google,2024-01-11 04:10:56,kecewa bahasa usaha nya sayang ngga ngerti bahasa nya,negatif,negatif
Pengguna Google,2024-01-10 23:38:20,app bantu kerja,positif,positif
Pengguna Google,2024-01-10 21:55:21,info loker banyak hoax nya interview ruko ujung ujung nya uang duluan blom dpt kerja udah ngeluarin uang,negatif,negatif
Pengguna Google,2024-01-10 21:54:58,lamar jobstreet notif usaha panggil interview,negatif,negatif
Pengguna Google,2024-01-10 15:39:59,mudah cari kerja,positif,positif
Pengguna Google,2024-01-10 10:53:22,pakai aplikasi baru login aplikasi,negatif,negatif
Pengguna Google,2024-01-10 10:00:35,ok banget,positif,positif
Pengguna Google,2024-01-10 09:00:22,moga kerja pakai apk good job,positif,positif
Pengguna Google,2024-01-10 06:44:31,upload berkas susah beberapaa kali coba tetep aja gk upload upload lelet bangett bagus jelek aplikasi mohon tingkat terimakasih,negatif,negatif
Pengguna Google,2024-01-09 21:06:16,manfaat orang,positif,positif
Pengguna Google,2024-01-09 20:26:49,mudah d paham cman sdkit ubah,positif,positif
Pengguna Google,2024-01-09 18:00:57,payah semenjak update ubah nya parah jobstreet bangkrut aplikasi buruh lihat kembang cv lamar terima milih lokasi wilayah 1 wilayah suka campur wilayah mohon pecat aja update aplikasi sungguh sampah orang,negatif,negatif
Pengguna Google,2024-01-09 08:56:13,diupdate ga buka nih aplikasinyaparah nih aplikasi jobstreet payah ratus lamar gada kadaluarsa tutup ngapain lu pajang jobstreet sampah ubah kaya aja by seeklebih gampang,negatif,negatif
Pengguna Google,2024-01-08 23:04:31,tolong kembali tampil ssbelumnya benar2 susah tolong dengar guna update lowong kadaluarsa,negatif,negatif
Pengguna Google,2024-01-08 18:32:42,ok bgt,positif,positif
Pengguna Google,2024-01-08 16:52:44,usaha open rekrut kirim lamar balas kadaluarsa terima rekrut,negatif,negatif
Pengguna Google,2024-01-08 06:27:32,,positif,positif
Pengguna Google,2024-01-07 23:12:19,yg versi gimna sih sign in gabisa mulucape banget udah kali kali coba gabisa masuk email password tolong baik,negatif,negatif
Pengguna Google,2024-01-07 21:38:00,wc,positif,positif
Pengguna Google,2024-01-07 14:17:31,diapply zonk aja email jawab lamar kerja tutup kadaluarsa tolong baik tau kalo indonesia susah terima lamar kerja terkadang syarat luar nalar,negatif,negatif
Pengguna Google,2024-01-07 10:28:20,g uraj coba ngelamar tiba2 lowong kerja kadaluwarsa segitunya nyari reting,negatif,negatif
Pengguna Google,2024-01-07 02:29:18,buset apk kirim lamar aja susah bgt aja yg nyesel gw download aplikasi,negatif,negatif
Pengguna Google,2024-01-06 22:44:55,support,positif,positif
Pengguna Google,2024-01-06 22:19:49,tampil asa nambah dpt panggil kerjamending tampil,negatif,negatif
Pengguna Google,2024-01-06 12:13:23,update baru,negatif,negatif
Pengguna Google,2024-01-05 21:06:36,tampil nya semenjak update baru posisi jenis kerja lokasi boleh 1 pilih nya pilih 2 3,negatif,negatif
Pengguna Google,2024-01-05 18:39:37,mantap,positif,positif
Pengguna Google,2024-01-05 16:12:37,sya buka apk jobstreet hilang n hape lansung mati koq gtu yaa d update koq bs hilang gtu,negatif,negatif
Pengguna Google,2024-01-05 13:55:29,good,positif,positif
Pengguna Google,2024-01-05 11:15:49,admin lokernya tutup tolong admin tampil,positif,negatif
Pengguna Google,2024-01-05 08:54:47,good,positif,positif
Pengguna Google,2024-01-05 01:19:50,mohon adminuntuk informasi terima pegawai usaha tanggal kadaluarsa tampil kembaliagar mudah cari pekerjaansekian terimakasih,positif,positif
Pengguna Google,2024-01-05 01:19:44,jobstreet komplain cepat tanggap bagus moga hoki kerja,positif,positif
Pengguna Google,2024-01-04 19:49:49,abis update tingkat susah cari loker usaha bodong cari lamar better update tutup aja jobstreet,negatif,negatif
Pengguna Google,2024-01-04 15:36:01,hubung jobstreet express ya,positif,positif
Pengguna Google,2024-01-04 15:05:27,cari kerja driver operational,positif,positif
Pengguna Google,2024-01-04 14:50:34,udah ratus kali apply gonta ganti cv bagus aja gaada satu yg panggil aplikasi,negatif,negatif
Pengguna Google,2024-01-04 14:15:48,kesini cakep dekil gambar,negatif,negatif
Pengguna Google,2024-01-04 13:38:07,7776,negatif,negatif
Pengguna Google,2024-01-04 12:46:34,gak bentar bentar update bentar bentar update,negatif,negatif
Pengguna Google,2024-01-04 12:42:22,nice information bantu cari kerja,positif,positif
Pengguna Google,2024-01-04 09:45:35,xiaomi redmi 12 login loading can not log in,negatif,negatif
Pengguna Google,2024-01-04 09:02:56,abis diupgrade kosong gak enak model sebal model,negatif,negatif
Pengguna Google,2024-01-04 07:31:34,good,positif,positif
Pengguna Google,2024-01-04 07:17:25,mantap dah bantu,positif,positif
Pengguna Google,2024-01-03 23:27:18,lamar tp tdk panggil gk sieh lowong kerja nya,negatif,negatif
Pengguna Google,2024-01-03 12:16:13,tampil bikin susah update resume aja kagak nya kek aja update resume gampang mah susah pilih wps nya,negatif,negatif
Pengguna Google,2024-01-03 11:06:23,mantap aplikasi bantu hidup cari kerja,positif,positif
Pengguna Google,2024-01-03 09:01:28,susah bingit nie jobstreet udah ganti susah masuk nya haduh coba baik lgi terima kasih,positif,negatif
Pengguna Google,2024-01-03 00:56:37,ready to work,positif,positif
Pengguna Google,2024-01-02 22:00:33,baharu ribet bagus,negatif,negatif
Pengguna Google,2024-01-02 21:02:16,bagus mudah upgrade mudah cari usaha dilhat usaha gak lanjut ubah status lmaranmu lanjut tampil lamar usaha dilhat panggil panggil interview kalo kemmajuan aplikasi buat tampil inbox langsung aplikasi usaha inbox plamar lwat aplikasi,negatif,negatif
Pengguna Google,2024-01-02 18:36:42,ngelamar mari oper aplikasi nyusahin,negatif,negatif
Pengguna Google,2024-01-02 15:57:41,bagus bantu cari kerja tp program proses lamar ribet simpel yg,positif,positif
Pengguna Google,2024-01-02 15:31:06,jobstreet rekrut karyawan lamban aplikasi update panggil,negatif,negatif
Pengguna Google,2024-01-02 12:02:42,lamar joobstreet aja wa lowong kerja alamat intervew alamat kantor wa nama pt yg beda oknum nih yg jual data orang,negatif,negatif
Pengguna Google,2024-01-02 10:45:29,update riwayat lamar sebelumnyahanya riwayat susah panggil interview riwayat lamaranriwayat lama2 panggil interview lamar lama2 semenjak update jelas usaha yg lamar detail mohon ganti tampil yg,negatif,negatif
Pengguna Google,2024-01-02 09:45:29,jelek bingung tampil baru bagus versi,negatif,negatif
Pengguna Google,2024-01-02 06:47:21,ku tampil isi data sulit sukar paham,negatif,negatif
Pengguna Google,2024-01-01 08:06:21,up grade bingung lot hp bagus tampil yg simpel mudah baca,negatif,negatif
Pengguna Google,2024-01-01 03:36:43,lumayan bagus cari kerja,positif,positif
Pengguna Google,2023-12-30 21:06:10,overall bagus jdi simple ubah hilang contoh info usaha buka loker,positif,positif
Pengguna Google,2023-12-30 18:33:57,mantap bantu cari kerja,positif,positif
Pengguna Google,2023-12-30 12:13:35,woy baca jobstreet skrng ribet parah kaga ngirim unggah cv ngelamar bener,negatif,negatif
Pengguna Google,2023-12-30 10:12:08,mantap,positif,positif
Pengguna Google,2023-12-30 04:34:24,update bagus update sampah,negatif,negatif
Pengguna Google,2023-12-29 17:48:37,suliitttttt login email password sesuai loading lamaaaaaa bangetttt please baik,negatif,negatif
Pengguna Google,2023-12-29 15:59:23,jelekbagus yg perbaharuilangsung uninstal,negatif,negatif
Pengguna Google,2023-12-29 09:56:26,susah nyari kerja 2022 gak dapet panggil aplikasi tau lamar udah tutup usaha pilih wkwkwkwk,negatif,negatif
Pengguna Google,2023-12-29 08:13:01,construction superintendent steel structure civil construction and fabrication erection steel structure,positif,positif
Pengguna Google,2023-12-29 05:42:42,panggil kerja aplikasi bnyak loker tp blum yg nyangkut yg kualifikasi smuaa,positif,negatif
