content,text_tokens_stemmed,Label,Label NB,Label NB Average
"Opsi tempat wisata daerah pantura Jawa Tengah.
Area cafe akan lebih menarik kalau pilihan menu makanan dan minuman dilengkapi lagi.",opsi wisata daerah pantura jawa tengaharea cafe tarik pilih menu makan minum lengkap,positif,positif,positif
Pertunjukan lumba2 yang bagus. Sangat mengedukasi,tunjuk lumba2 bagus edukasi,positif,positif,positif
Pertunjukan binatang,tunjuk binatang,positif,positif,positif
"Cocok banget untuk liburan keluarga, selain pantai, kita juga bisa menikmati satwa satwa disini. Tempatnya cukup luas parkiran juga memadai. Disediakan juga pertunjukkan pertunjukkan satwa. saran saya sebelum kesini kunjungi dulu instagram ",cocok banget libur keluarga pantai nikmat satwa satwa tempat luas parkir pada sedia tunjuk tunjuk satwa saran kesini kunjung instagram,positif,positif,positif
"Bagus banget, sekarang udah dipegang sama taman safari, pertunjukan dolphin masih sama, hewannya jadi lebih banyak, area hijau depan dolphin yang dulu kosong sekarang jadi area ATV, tidak banyak perubahan diarea itu, masih ada proyek ",bagus banget udah pegang taman safari tunjuk dolphin hewan area hijau dolphin kosong area atv ubah area proyek,positif,positif,positif
"Asyik banget suasananya di tempat ini, berasa di Bali...",asyik banget suasana asa bal,positif,positif,positif
"Tempat pariwisata dijawa tengah khususnya pekalongan batang yang akhirnya ada yang berkualitas. Pembangunan jalan dan taman bermain lebih diperbaiki agar memberikan kenyamanan bagi pengunjung , terutama anak anak agar lebih aman dan nyaman.  Kebersihan selalu diutamakan ya. Thank you . Sukses selalu safari Beach Jateng ?? ",pariwisata dijawa kalong batang kualitas bangun jalan taman main baik nyaman unjung anak anak aman nyaman bersih utama ya thank you sukses safari beach jateng,positif,positif,positif
Recommended banget buat piknik bisa lihat pantai sekalian edukasi anak,recommended banget piknik lihat pantai edukasi anak,positif,positif,positif
"Pantainya bagus banget pemandangan indah
Harga minuman dan makanan terjangkau
Recommended place",pantai bagus banget pandang indahharga minum makan terjangkaurecommended place,positif,positif,positif
Tempat Bagus tapi masih dalam tahap pengembangan infrastruktur maupun penambahan wahana,bagus tahap kembang infrastruktur tambah wahana,positif,positif,positif
"Ya kalau untuk fasilitas okey, kmrn untuk pertunjukan bagus"", kalau hewan"" Yg di kandang seperti agak kurang aja sih, tp mungkin lbh fokus ke pertunjukan sm ke fasilitas yg lain Overall bagus",ya fasilitas okey kmrn tunjuk bagus hewan yg kandang aja sih tp lbh fokus tunjuk sm fasilitas yg overall bagus,positif,positif,positif
"Rekomendasi baget tempat wisata untuk hiburan anak & keluarga
Spot nyaman super bersih harga tiket msh remonded.
Tapi untuk jajanan kalo bisa  jgn terlalu mahal buat kawasan wilayah jawa ",rekomendasi baget wisata hibur anak keluargaspot nyaman super bersih harga tiket msh remondedtapi jajan kalo jgn mahal kawasan wilayah jawa,positif,positif,positif
"Libur lebaran.
Harga tiket 70.000,/org.
masih dalam konstruksi. ",libur lebaranharga tiket 70000orgmasih konstruksi,negatif,positif,positif
"Bagus buat anak2,sangat murah",bagus anak2sangat murah,positif,positif,positif
"Sangat rekomendasi untuk tempat wisatanya sangat cocok untuk keluarga.adem,enak buat santai2.",rekomendasi wisata cocok keluargaademenak santai2,positif,positif,positif
Liburan d Pantai,libur d pantai,positif,positif,positif
Tempat bagus & bersih,bagus bersih,positif,positif,positif
"Tempat wisata edukasi yg Recommended buat di datengin, tiketnya murah bgt, udh include pertunjukan atraksi lumba"" + atraksi burung
Semua pegawai dan staf sangat ramah, pantainya juga bersih dan cakep, ga kalah ",wisata edukasi yg recommended datengin tiket murah bgt udh include tunjuk atraksi lumba atraksi burungsemua pegawai staf ramah pantai bersih cakep ga kalah,positif,positif,positif
"YouTube ""Keysha Adventure""",youtube keysha adventure,positif,positif,positif
refresing dan edukasi anak,refresing edukasi anak,positif,positif,positif
Bagus,bagus,positif,positif,positif
"Beli degan yg dikasih kelapa..
Keras gk ada lembut²nya dan harganya ngeri.. mending beli kelapa langsung aja di pasar ketauan emang kelapa bukan degan.
Tennant yang seperti ini tolong dikontrol dong",beli degan yg kasih kelapakeras gk lembut harga ngeri mending beli kelapa langsung aja pasar tau emang kelapa degantennant tolong kontrol,negatif,positif,positif
Mahal tiket masuk 70rb..makanan jg ga enak enak..kelapa muda 25rb tp trnyta kelapanya tua dan keras daging kelapanya.mau masuk area burung harus bayar lagi 10rb per org..pkoknya mengecewakan sekali..,mahal tiket masuk 70rbmakanan jg ga enak enakkelapa muda 25rb tp trnyta kelapa tua keras daging kelapanyamau masuk area burung bayar 10rb orgpkoknya kecewa,negatif,positif,positif
"Tempat nya bagus,,
Cocok buat anak anak dan dewasa",nya baguscocok anak anak dewasa,positif,positif,positif
"Tempat wisata yg cocok buat santai, ada pertunjukan satwanya, tempatnya bersih, bisa main di pantai.
Pokoknya topmarkotop!",wisata yg cocok santai tunjuk satwa tempat bersih main pantaipokoknya topmarkotop,positif,positif,positif
menyenangkan,senang,positif,positif,positif
Itu adalah hari-hari yang kejam,harihari kejam,positif,positif,positif
"Lmyan bagus utk zoo nya,,binatang nya jg lmyan lengkap,, fasilitas kamar mandi bersih,,saran buat foto dilumba2 misal 1 keluarga jgn dihitung per orang jd biar ga mahal",lmyan bagus utk zoo nyabinatang nya jg lmyan lengkap fasilitas kamar mandi bersihsaran foto dilumba2 1 keluarga jgn hitung orang jd biar ga mahal,positif,positif,positif
Cocok untuk quality time with fams,cocok quality time with fams,positif,positif,positif
"Wisata edukasi tng satwa di tepi pantai dengan banyak cafe bar yang menyenangkan. Cocok untuk segala usia. Ada burung, kelinci, lumba2, gajah, onta, harimau, ular, kuda nil, zebra, dll. Dikemas dengan beberapa atraksi seperti lumba, burung ",wisata edukasi tng satwa tepi pantai cafe bar senang cocok usia burung kelinci lumba2 gajah onta harimau ular kuda nil zebra dll kemas atraksi lumba burung,positif,positif,positif
"Yang pasti murah meriah, kalo bisa wahana nya diperbanyak..",murah riah kalo wahana nya banyak,positif,positif,positif
Puanas Poll tempatnya. Ya namanya juga di pantai. Untuk aneka hewan sangat minim. Hewan ,puanas poll tempat ya nama pantai aneka hewan minim hewan,positif,positif,positif
"Tiket 70k(include 20k voucher untuk beli makanan di dalam)..
Gk boleh bawa makanan dan minuman ke dalam ya.. ",tiket 70kinclude 20k voucher beli makan dalamgk bawa makan minum ya,positif,positif,positif
"Tanggal berkunjung : Selasa, 24 April 2023",tanggal kunjung selasa 24 april 2023,positif,positif,positif
Makanan mahal. Jangan bayangkan kayak taman safari puncak. Ini kebun binatang biasa yg sangat kecil.,makan mahal bayang kayak taman safari puncak kebun binatang yg,positif,positif,positif
"Terlalu banyak rekreasi, terlalu artifisial, hanya sedikit konservasi",rekreasi artifisial konservasi,positif,positif,positif
Lumayan,lumayan,positif,positif,positif
Untuk tempatnya bagus dan cocok untuk liburan keluarga namun Bisa di tambahkan taman bermain untuk anak. Dan di fasilitas toiletnya.,tempat bagus cocok libur keluarga tambah taman main anak fasilitas toilet,positif,positif,positif
Ok fasilitas perlu segera di benahi.. hewan2 perlu penambahan biar sesuai dengan tarifnya,ok fasilitas benah hewan2 tambah biar sesuai tarif,positif,positif,positif
"Murah cuman bayar parkiran aja, gatau apa tiap minggu ada pertunjukan seninya, untuk resto2nya si macem2 dan harganya termsuk lumayan lah, tempatnya cozy banget si dan kapan2 pengen kesana lagi",murah cuman bayar parkir aja gatau minggu tunjuk seni resto2nya si macem2 harga termsuk lumayan tempat cozy banget si kapan2 ken kesana,positif,positif,positif
"Safari Beach Batang, pengalaman pertama kesini lumayan excited dg beragam show nya. Pengalaman baru juga bersama anak bisa lihat banyak satwa. Banyak pilihan makanan walaupun dg harga yg lumayan di kantong bagi kami hehe tp fasilitasnya ",safari beach batang alam kesini lumayan excited dg agam show nya alam anak lihat satwa pilih makan dg harga yg lumayan kantong hehe tp fasilitas,positif,positif,positif
Bagus nyaman banyak spot buat selfi apa lagi kalau malam hari sangat indah.,bagus nyaman spot selfi malam indah,positif,positif,positif
"Kesana ketika libur lebaran.
Pertama masuk kawasan Pantai Sigandu bayar 5k per org lalu
Tiket Masuk Safari 70k per org, ",kesana libur lebaranpertama masuk kawasan pantai sigandu bayar 5k org lalutiket masuk safari 70k org,positif,positif,positif
"25-04-23 momen libur lebaran htm 70k, dapat vocer 20k utk makan di area wisata, anak diatas 2th byr full. Lokasi mudah dijangkau dgn motor, mobil maupun bus. Koleksi hewan tidak terlalu banyak tp cukup utk menghibur anak2, ditambah dgn ",250423 momen libur lebaran htm 70k vocer 20k utk makan area wisata anak atas 2th byr full lokasi mudah jangkau dgn motor mobil bus koleksi hewan tp utk hibur anak2 tambah dgn,positif,positif,positif
Fun banget.. Tiap sabtu (malming) ada fire dance show bagus bangeet.. Yang pertunjukan hewan dan dolphin siang hr uda sering liat.. Kalau sore after 16.30 maen di pantai sambil santai dan bs makan makan di food stall nya,fun banget sabtu malming fire dance show bagus bangeet tunjuk hewan dolphin siang hr uda liat sore after 1630 maen pantai santai bs makan makan food stall nya,positif,positif,positif
"SANGAT MENGECEWAKAN...UNTUK WAHANA YG SANGAT MINIM BENAR2 TIDAK MEMUASKAN.. HARGA TIKET MASUK RELATIF MAHAL, PELAYANAN JELEK , TUKANG PARKIR NYARIIN TEMPAT PARKIR GAK DAPET EHH DITINGGAL KABUR",mengecewakanuntuk wahana yg minim benar2 muas harga tiket masuk relatif mahal layan jelek tukang parkir nyariin parkir gak dapet ehh tinggal kabur,negatif,positif,positif
Untuk hari raya HTM 70rb klo hri biasa 50rb...cukup menghibur utk para satwanya.. Utk mkn lbih ccok bakso malangnya... Dh bolak balik ksna krn lmyan dekat.. Parkir jg luas ... Ok lah utk sthun skali atatu 4bln skali... Krnklo tiap minggu dompet jebol?? ,raya htm 70rb klo hri 50rbcukup hibur utk satwa utk mkn lbih ccok bakso malang dh bolak ksna krn lmyan parkir jg luas ok utk sthun skali atatu 4bln skali krnklo minggu dompet jebol,positif,positif,positif
Nyaman untuk piknik keluarga. Bersih tempatnya,nyaman piknik keluarga bersih tempat,positif,positif,positif
Bangga punya taman sebagus dan semurah ini the best pokok.e kotaku,bangga taman bagus murah the best pokoke kota,positif,positif,positif
Bagus. Bersih. Anak saya suka sekali.,bagus bersih anak suka,positif,positif,positif
Tempat bagus & bersih,bagus bersih,positif,positif,positif
"Tiket masuknya cukup terjangkau. Pantainya bagus dan mempunyai pasir yang halus, cukup aman utk mandi. Ada stan makanan yg tertata dgn baik dan bisa duduk2 santai. Arena dolphin show ok juga. Cuma bau di area binatang lumayan menyengat. Secara umum layak utk berwisata sambil menikmati arena show ikan dan binatang. ???? ",tiket masuk jangkau pantai bagus pasir halus aman utk mandi stan makan yg tata dgn duduk2 santai arena dolphin show ok bau area binatang lumayan sengat layak utk wisata nikmat arena show ikan binatang,positif,positif,positif
"Semua bagus, cuma makanan yang ada didalam area super mahal.",bagus makan dalam area super mahal,positif,positif,positif
Saya bersenang-senang.,bersenangsenang,positif,positif,positif
"Nice place
Track mau ke dolphinnya berdebu sayangnya. Alangkah bagusnya kalau ada track/pavingnya mksh",nice placetrack dolphinnya debu sayang alangkah bagus trackpavingnya mksh,positif,positif,positif
Keren,keren,positif,positif,positif
Rmh smg tp hampir tiap minggu ksni ...?? ,rmh smg tp minggu ksni,positif,positif,positif
"Ga bosen kesini karena setiap kesini satwanya nambah dan jajan ga susah, beli oleh boneka di safari store terjangkau, pantai ga lupa langsung nyemplung mandi hehhee,",ga bosen kesini kesini satwa nambah jajan ga susah beli boneka safari store jangkau pantai ga lupa langsung nyemplung mandi hehhee,positif,positif,positif
Bagus,bagus,positif,positif,positif
Tempat yang menyenangkan....,senang,positif,positif,positif
Tempat yang bagus untuk rekreasi keluarga. Anak - anak suka. Parkir luas. Customer services baik. ,bagus rekreasi keluarga anak anak suka parkir luas customer services,positif,positif,positif
Bagus dan nyaman buat cucu saya yang msh batita...,bagus nyaman cucu msh batita,positif,positif,positif
"Oke lah gue kasih bintang 5, meski hewannya blm lengkap, meski mau foto pakai HP sendiri perlu bayar, tp intinya emg semua itu buat percepatan pengembangan dan kelengkapan taman safarinya sih. At least untuk suatu wisata edukasi yg masih jauh dr selesai, kondisi saat ini sdh sgt worth it, puas liburan ultah pertama anak kemarin ?? ",oke gue kasih bintang 5 hewan blm lengkap foto pakai hp bayar tp inti emg cepat kembang lengkap taman safari sih at least wisata edukasi yg dr selesai kondisi sdh sgt worth it puas libur ultah anak kemarin,positif,positif,positif
"Sedang dalam proses renovasi, semoga kedepannya semakin banyak binatang2 nya dan bisa diperluas lagi tempatnya",proses renovasi moga depan binatang2 nya luas tempat,positif,positif,positif
Masih kurang lengkap,lengkap,positif,positif,positif
"Kesana pas Maret 2023. Tiket dewasa 50k ada voucher makan 10k. Show lumba-lumbanya seru banget, para petugasnya juga ramah. Anak-anak bisa liat berbagai macam hewan. Kebetulan ke sana pas rame anak TK. jadi show lumba-lumba cepet, jedanya ",kesana pas maret 2023 tiket dewasa 50k voucher makan 10k show lumbalumbanya seru banget tugas ramah anakanak liat hewan pas rame anak tk show lumbalumba cepet jeda,positif,positif,positif
"Lagi proses pembangunan, tempat lumayan bagus,rapih,bersih untuk hewan masih kurang lengkap ya,ada gajah,kuda,aneka burung,lumba2,unta,kerbau,monyet,untuk makanan juga masih beberapa pilihan saja,semoga kedepannya makin bagus, tiket pertma ",proses bangun lumayan bagusrapihbersih hewan lengkap yaada gajahkudaaneka burunglumba2untakerbaumonyetuntuk makan pilih sajasemoga depan bagus tiket pertma,positif,positif,positif
Murah dan masih banyak pengembangan,murah kembang,positif,positif,positif
"Tempatnya bagus lengkap banyak edukasi buat anak2
Saya merekomendasikan tempat ini buat dikunjungi",tempat bagus lengkap edukasi anak2saya rekomendasi kunjung,positif,positif,positif
Cocok untuk liburan keluarga.. Hewannya macamnya kurang banyak ya.. Masih dalam perbaikan ya tadi.,cocok libur keluarga hewan macam ya baik ya,positif,positif,positif
Untuk tiket 50rb agak mahal yaa Krn anak2 2 tahun bayar penuh.. tempat nyaman bersih makanan enak2 tp agak mahal juga.. utk minizoo nya lmyn lengkap anak2 suka...,tiket 50rb mahal yaa krn anak2 2 bayar penuh nyaman bersih makan enak2 tp mahal utk minizoo nya lmyn lengkap anak2 suka,positif,positif,positif
Mantapppp,mantapppp,positif,positif,positif
"Hiburan yg mengedukasi anak tentang jenis-2 fauna, semoga ke depan semakin bisa ditingkatkan fasilitas dan keramahan karyawan dalam melayani pengunjung",hibur yg edukasi anak jenis2 fauna moga tingkat fasilitas ramah karyawan layan unjung,positif,positif,positif
Adem tempatnya,adem tempat,positif,positif,positif
Sesuai,sesuai,positif,positif,positif
"Tempat nya asik buat piknik sama anak2, sayang nya hewan nya sedikit mgkn krna masih pembangunan kandang kali ya, trs utk harga makanan nya mayan mahal sih tp dpt voucher 10k/org",nya asik piknik anak2 sayang nya hewan nya mgkn krna bangun kandang kali ya trs utk harga makan nya mayan mahal sih tp dpt voucher 10korg,positif,positif,positif
"Pas datang sudah kesorean jadi atraksi yang ada tinggal lumba2 aja dan bayarnya tetap sama 50rb per orang, kalo cuma ke area pantai 10rb aja. Makanan dan minuman standar  kamar mandi cukup banyak",pas sore atraksi tinggal lumba2 aja bayar 50rb orang kalo area pantai 10rb aja makan minum standar kamar mandi,positif,positif,positif
