content,score
"Suliitttttt buat login, email password sudah sesuai padahal, loading lamaaaaaa bangetttt, please lah diperbaiki segera",1
Sangat jelek..bagus yg lama sebelum di perbaharui..langsung uninstal,1
"makin susah nyari kerja disini, dari 2022 gak pernah dapet panggilan dari aplikasi ini tau"" lamaran udah di tutup perusahaannya juga pilih"" wkwkwkwk",1
"Construction Superintendent. Steel Structure, Civil Construction and Fabrication / Erection Steel Structure",5
Apakah pernah ada panggilan kerja dari aplikasi ini? Sangat bnyak loker tp blum ada yg nyangkut apakah cuma saya yg kurang kualifikasi atau memang smua.a sama?,4
"Bagus model yang sebelumnya, setelah di upgrade aplikasinya malah tampilan jadi gak bagus menyusahkan . Dari filter lokasi kerja, detail perusahaan, itu semua malah tidak ada . Baiknya balik ke model sebelumnya saja. Model lama itu lebih bagus dan mendetail dibandingkan yang sekarang tidak bagus tampilannya.",1
"Aneh apk ini dari berapa lowongan gak ada satu aja yg diterima sebenarnya ini apk untuk lowongan kerja apa pajangan iklan saja, setia kirim lamaran, gak ada balasan untuk lowongan tsb, gak Bermutu dak bermanfaat,",5
Mohon untuk pemilik aplikasi. Banyak yg tertipu mengatasnamakan aplikasi ini kak dan banyak foto foto profil di aplikasi di salah gunakan di atas namakan oleh oknum tidak bertanggung jawab kak mohon di bantu keamanan para pencari kerja terimaksih,1
"Dapet kerjaan dari aplikasi jobstreet, emang aplikasi paling recommend dibanding aplikasi2 pencari kerja yg lain. Thanks jobstreet",5
Good,5
Semenjak update jobstreet jd error klo diakses lewat website pdahal lebih enak apply lewat laptop. Tolong dikembangin lagi ya khussnya lewat website,3
"Pembaruan sampah, buka ke menu aja lama bgt. Habis itu unggah resume atau cv aja loading terus",1
Terlalu banyak pt/perusahaan pialang saya sering dapat panggilan tapi pas di cek di google pt tersebut tidak ada tolong untuk di perbaiki lagi apknya karena kasihan yang bener nyari kerja malah kena tipu🙏🙏🙏🙏,3
"Keamanannya ditingkatkan lagi dong. Masa sering bgt ada yg nawarin kerjaan online, mana nipu pula dan katanya dapat database dari jobstreet. Parah sih datanya disalahgunakan.",1
Good job,5
Ok,5
Sngt membantu ⭐⭐,5
"Aplikasi yg baru ini parah, sangat parah, searching lowongan pakai keyword, yg muncul dr atas gak relevan sama keyword. Ditambah lagi tidak bisa melihat range gaji atau around expected salary, akhirnya apply ke perusahaan sprti memilih kucing dalam karung. Pihak perusahaan pun mungkin gerah, ini expected salary ny tinggi tapi melamar di tempat yg offering salary ny rendah. Kembalikan mode jobstreet yg dlu",1
Very Good,5
"Jonstreet sekang tidak jelas, aplikasi koq lari nya ke web",1
Alhamdulillah aman dengan adanya aplikasi ini saya dengan mudah mendapatkan pekerjaan,2
Habis update bukan makin baik malah jadi susah masuknya reset password sampai 4 kali dan tidak bisa masuk 🤬🤬🤬 balikan ke versi lama woi....,1
isinya banyak loker penipuan.,1
"Program baru ini ribet, dan hasil pencariannya tidak lebih baik dari program yang lama",1
"Jadi aneh skrng aplikasinya, gabisa buat login. Coba email kendala ke CS ttp aja gabisa login... Turun drastis dari segi kualitas",1
"Udah 1 tahun yang lalu sejak tau apk ini terbyata abal abal yahh,smoga berkah",1
Better information,5
Cek,3
"Diperbaharui bukannya mempermudah, tapi malah dipersulit Semangat untuk tim mempengaruhi aplikasi nya menjadi lebih baik lagi",1
"Dari awal punya akun sampe sekarang juga gak ada panggilan yang jelas dari perusahaan yang sudah kita lamar, apa semua hanya formalitas ? Atau bagaimana ? Aplikasi lama lama engga jelas sama sekali",1
Ribet....,2
Mantap,5
Hadeuh.. gmna seh ini jobstreet data saya tersebar di pihak ketiga.. setelah lama saya pakai jobstreet.. baru kali ini data saya disalah gunakan... Udh gak safety lagi ini.,1
"Apk ini saya baru percobaan, sangat membantu sih, tapi KEKURANGAN DARI APLIKASI ini. 1.Lowongan tak ada pilihan tampilan beranda untuk lowongan umum(tampilan semua lowongan). 2.tak ada notifikasi jika ada lowongan terbaru. 3.lowongan yang di simpan tidak bisa banyak. 4.tak ada setingan notifikasi Icon tombol setingan ternyata bukan untuk setingan tapi informasi keterangan saja. Moga bisa di perbaharui lagi dengan baik dan nyaman dalam penggunaan 5.lokasi lowongan tidak ada kota hanya propinsi",4
sangat membantu sekali,5
Info LOWONGAN KERJANYA FIKTIF TIDAK SESUAI DAN TIDAK ADA RECRUITMENT. SEDANGKAN DARI PIHAK JB TIDAK KONFIRMASI DENGAN PERUSAHAAN TERSEBUT.JANGAN DI DOWNLOAD.,1
"Aplikasi ya tidak bisa login di mobile padahal di web ya bisa ,aneh ,,masih ada bug , mohon untuk di lakukan unit testing dari QA engineer ya, menyedihkan",1
"Setelah ada pembaruan bukanya makin bagus malah makin ribet dan gk efektif,",1
"Update malah jadi ribet. Login yang biasa langsung di aplikasi kok sekarang mesti dialihkan ke Chrome, mana gak kebuka sama sekali tautannya.",1
Sejak pembaharuan jadi jelek banget,1
"Aduhh Gmana Nih min sekelas apk jobstreet ko bnyk loker penipuan sya udh 3x tpi pnggilan interview di apk ini tpi ujung ujungnya di minta in uang ,, untung nya sya GK kasih,,udh jauh2 pergi ke luar kota dri Cirebon ke Jakarta niat nya mau kerja malah di mintai uang,, tolong di kondisi lagi min perekrut yang bodong... meresahkan bngt asli",3
Makin kesini penampilan jobstreet makin ribet & tolong seleksi perusahaan yg gak bener kemarin aku kena tipu uang sekian juta lenyap dia bilang perusahaan vendor belom jadi karyawan udah ketipu😭 syok sampai sekarang,3
Mantaap...,5
"Jelek banget,setelah di update Antar mukanya membingungkan Malah harus buka lewat google chrome👎👎👎👎👎",1
"Aplikasi dipersulit, dan untuk daerah pontianak masih mengadopsi referensi orang terdekat buat lowongan kerja, walaupun ada dishare lowker dr jobstreet itu hanya sebatas formalitas dr perusahaan tersebut.!!! But untuk jkrt dan sekitarnya masih relevan untuk menggunakan aplikasi ini!",1
"kecewa dengan pembaharuan sekarang, tambah ribet saya kebungungan dengan tampulan sekarang. tolong semoga ada perbaikan",3
Bermanfaat,5
Tolong di permudah agar saya dapat pekerjaan baru.,5
"Aplikasi ini bnyk PT penipuan,& juga g ada hasil ny satupun.Dah bnyk nyebarin CV tpi g ada satupun yang jelas 🤦🏻‍♂️🤦🏻‍♂️",3
Sangat membantu,5
"Minta tolong diperbaiki yaa,, karena kalau lowker yg menolak kita dan sudah kita hapus dari history masih bisa kita apply ulang. Seharusnya kalau sudah menolak kita, kita tidak bisa apply lagi di LowKer yang sama mesti sudah dihapus di history akun kita. Terima kasih",3
Membantu orang untuk mendapatkan pekerjaan,5
"Dulu sebelum di update masih terdapat jam dan hari kerja. Skrg tambah ribet, dan malah dikurangi. Segera perbaiki, fitur yang lama jangan di hapus, tp dioptimalkan",1
"Aplikasi paling useless , kalau lowonganya udah kadaluarwa ngapain masih di rekomendasikan , aneh bgt",1
"Banyak lowongan yg udah kadaluarsa wkwkwk.... kirain update, dapet email lowongan sudah tutup,tp masih aja muncul 😂",1
broken.. klo loker sudah ditutup ya di hapus dalam postingannya. lawak bener,1
"Panggilan kerja diruko terus ,penipuan",1
Sangat berguna,5
"Orang dalem, susah !!!",1
User interface yang tidak ramah dengan user,1
Banyak loker palsu.,5
Parah yg terbaru bukan mempermudah malah sulit. Klik mau lamar masik klik bolak balik masukin email lg. Update trus habis di update malah tambah syulit bu. Ini aplikasi nya sengaja x agar tidak laku lagi dan tdk di gunakan org² lagi😅🤦,1
Baik,5
"Updatenya sampah, loading sangat lama, searching pun lama, fix uninstall aplikasi ini",1
Kenapa aplikasinya dalam seminggu bisa update berkali kali ya. Dan di aplikasi ini tidak di tentukan wkt tutupnya lowongan pekerjaan tersebut.,1
nice,5
Semoga MUDAH dalam Mencari kerja Kawan. Jauhkan diri Dari kata - kata tsb ; #OrangDalem #Bawaan #KerjaBerbayar #GoodJobs,4
Minta diupdate mulu malah jelek lg tampilannya bikin ribet,1
"Setelah ada pembaharuan by seek, kok jadi ga bisa login. Muter terus",1
"Dapat undangan interview fiktif. Lagi"" interview di ruko dan di mintai uang",1
Bagus sangat membantu,5
Sampai skrg blum dapat panggilan kerja 😥,2
Saya pengguna baru tapi kenapa tidak ada pilihan unggah foto?,2
Makin buruk. Merasa loker makin tdk update ekposure pelamar tdk bagus,1
"malah tak bisa login, error terus",1
"APLIKASI GA BERGUNA ,JANGAN DI DOWNLOAD !!!!! APPLY LAMARAN GA PERNAH DI PANGGIL INTERVIEW ,YG ADA NUNGGU LOWONGAN NYA DITUTUP ATAU GA DILANJUTKAN",1
The best,5
baguhs,5
"Dataku hilang, Sialan nih tim pembaruan jobstreet, buat susah aja",1
"entah CV nya kurang menarik atau bagaimana, tapi ngelamar lewat jobstreet bagi saya sih kaya nggak ada harapan, cuma buang² waktu dan menuh²in email pemberitahuan setiap hari",1
Aplikasi gg..ga pernah ada pangilan di sini.yang lamaran anda sudah kadaluarsa. ..,1
Bagus,5
Sampah...,1
Staf produksi PT pos dan PT kelapa sawit,5
"setelah update malah bingung, cari di lokasi mana yg muncul semua lokasii",3
"sangat terlambat memberikan info loker, kadang2 sudah 1 minggu lokernya bahkan lebih dari 1 minggu baru ada iklanya. terimakasih",2
Diupdate malah suruh login lagi parah,1
setelah diperbaharui malah jadi kurang menarik dan tidak mempermudah pencari pekerjaan malah mempersulit deh,1
Mudah mudahan dengan lewat aplikasi ini saya bisa mendapat kerja,5
Mantap,5
"capek bgtt dpt email dri Jobstreet klo lowongan yg di lamar dah tutup, PADAHAL GUA APPLY PAS DARI 1-2 HARI LOWONGAN ITU DI POSTING, dan udh sekian lama malah baru dpt info lowongan dah tutup, kacau, gmna sistem nya si ini, ga jelas, dpt kerjaan kagak, yg ada dpt INFO LOWONGAN UDH TUTUP DOANG, kayak ga di urusin ni App. payah",1
"Keamanan nya skrg kurang, kemarin dpt perusahaan fiktif disuruh bayar di Pulo gebang, skrg juga aneh lihat yg melamar perusahaan siapa aja disitu tertera yg melamar 100 semua ? Sebutkan saja sih seperti dulu yg melamar misal 1rb/2rb org, takut terlihat pengangguran banyak ya ??? Turun bintang satu persatu banyak fiktif dan perusahaan gak jelas recruitment nya.",2
Pembaruan mulu bosen,1
Ga pernah dapet manggilan,3
👍👍,5
"Abis di perbaurin buat login jadi susah,,,udh berhasil login malah di suru masuk or daftar Udah daftar tampilan masih sama Udah masuk make akun yg lama tampilan tetep sama Gaje sumpah Turun B1 Sory",1
"Tampilan terbaru jobstreet membingungkan, ubah lagi ke tampilan yang lama, susah buat melamar kerja kalo tampilannya kaya gini",1
"Knp ga bisa dibuka sekarang , udah dikomplain berkali kali ga ada perubahan",1
Loker yg sudah kadaluarsa masih aja ditampilkan.,2
"Semua data-data sebelumnya pada terhapus dan file nya pun hilang, pembaharuan tapi malah makin membingungkan",1
Ok tks,5
"password selalu salah saat login, padahal sudah di ganti password baru tetep salah terus",1
"Katanya aplikasi lowongan kerja tapi semua bohong, setiap ada lowongan pekerjaan dan dilamar, dua hari kemudian ada email yg masuk dari lamaran jobstreet ini kalau lamaran kadaluwarsa, mending satu ini semua lowongan dijawab kadaluwarsa, keterlaluan😡Sementara kita melamar dengan pengharapan dapat masuk berharap banyak tapi zoonk saya menghimbau tidak usah di donlod aplikasi sampah seperti ini, pelecehan namanya bagi semua pejuang pencari kerja.",1
Aplikasi buruk. tak ada lowongan yang jelas. hanya supaya banyak pengunjung aja ini aplikasi. kerjaan tidak ada yg benar benar menerima lowongan,1
BALIKKAN KE VERSI LAMA AJA!! DIPERBARUI BUKANNYA BAGUS MALAH JELEKK!! LEBIH BAGUS VERSI LAMA DARI SEGALA SESUATUNYA!!,1
"Suka sama aplikasi jadi mempermudah mencari lowongan semua fitur berjalan dengan baik,banyak loker nya juga",5
Bikin bingung,1
"Update mulu, tapi gada perubahan",3
"Teryata jobstreet sudah jelek banget sekarang, akun sudah tidak bisa masuk lagi. Bukan lebih bagus,teryata kualiatasnya buruk sekali. Selamat tinggal jobsteet akan saya hapus dulu aplikasi ini. Akan saya download lagi setelah aplikasi ini sudah benar sistemnya. Mohon perbaikan aplikasinya. Sumpah buruk banget🙋‍♂️🙋‍♂️🙋‍♂️🙋‍♂️",1
Operator forklift.,5
Bagus,5
"APLIKASI KONTOLLL ,,MAKAH BERUBAH² PENGATURANYA ,",1
Gak bisa login sudah saya kirim via email tapi tidak ada tanggapan,1
Pembaruan jadi berubah data saya hilang semua,2
"Mohon maaf ini, ga bisa login ga bisa apply juga",1
Bisa balik ke tampilan sebelumnya aja ga sih . Yg skrang bikin bingung untuk liat loker dan filternya,1
"Saya pengguna setia jobstreet, tapi untuk kali ini saya kecewa dengan perubahan yang terbaru nya,,pencarian jadi susah di pahami, lowongan kerja yang keluar cuma sedikit, apply lamaran jadi ribet,,masih bagus versi yang lama, yang baru buat saya terlalu susah untuk di pahami dan tampilannya sangat membingungkan..tolong donk di rubah ke versi yang lama aja,,terima kasih",1
"Sekarang sudah tidak bisa liat berapa orang yang melamar, hehe",5
"Pembaruannya gak jelas, enakan tampilan yang lama",1
"Setelah pembaruan makin tidak jelas tidak bisa login ditolak terus harus lewat chrome tetep sama, lebih enak versi sebelumnya.",1
"Interface terbaru sangat bagus dan membantu proses melamar. Ya walau sejauh ini blm pernah dipanggil kerja dari JobStreet, tapi setidaknya ada platform gratis yg tawarkan ribuan lowongan tiap hari, mana makin ke sini tampilannya makin oke dan sudah sangat minim bug 👍👍. Tapi fitur yg kasih tunjuk pekerjaan yg dilamar sesuai dengan ekspektasi gaji sayangnya sudah tidak ada jadi hanya bisa liat gaji dari loker yg cantumkan nominal berapa.",5
wwww wwa Wllwwwla Lwl LwlLw W L awlwlL La Llw W Lw wawwlwlwawwlwllwl W L L l L WAl L L Ll Wa Oa L L Ll A L Lal WWw,1
sangat memuaskan,5
Cari loker driver di pemerintahan,5
"Kenapa saya tidak bisa masuk setelah upgrated? Pdahal saya sudah memasukan email yg bner,dan keterangannya tidak dapat membuat dirimu masuk",1
Langsung uninstall...menunya ribet sulit dimengerti dan gak bisa di filter,1
Good,5
Setelah pembaharuan jadi kacau semua akun gak bisa masuk lagi padahal id sama sandi udah pas..,1
"Goo,simple and easy to use",5
"Knp ga support ya di hp sy error Something went wrong. Please try again later., di hp vivo sy ga bs login tp di hp android anak sy bs, mohon di perbaiki",1
"Sangat membantu, terimakasih.",5
Good,5
"Ini diupdate tidak bisa dibuka , muter muter trus",1
Bukankah perbaikan harus nya lebih baik ??! Kenapa harus sering update,2
Kenapa ya setelah pembaruan tidak bisa login,2
"Saya kira bakal lebih lengkap, lebih gampang, eh gataunya malah lebih ribet. Filter pencarian dari 1 hari, 3 hari, seminggu, malah ga tersedia. Langsung uinstal lagi.",2
"Tidak bs short dari lokasi, range gaji, sangat bikin lama. Kasih tau kalau udah lebih baik, saya kasih bintang 5",1
Bermanfaat,5
Setelah di update aplikasi ngk jelas.. Lebih bagus versi sebelumnya,1
Update yang tidak berguna. Tambah update tambah ribet,1
Oke,5
Kok saya tidak dapat login ke akun jobstr saya? Aplikasi error,1
Oke aplikasinya,5
"1000:1 yg bakalan d proses untuk interview, paling2 cuman muncul notif lowongan telah di tutup..",1
The application screen always flickers on Android with 360 dpi resolution,3
"Pembaruannya malah jadi burik gini bagusan yang lama ,yang versi baru malah tidak fast respon tanggapannya ke perusahaan bagusan yang lama",1
"Payah! Lowongan yang dibuka rata rata lebih dari 7 hari semua, bahkan ada yg 30 hari lebih. Dan jawaban dari email selalu "" LAMARAN DITUTUP"". Tolong dong di benahin sistem nya..",1
Gasuka dng tampilan yg skr...,2
aplikasi jobseeker yang tidak sesuai dan jenis lowongan pekerjaan yang sudah tidak valid.,1
"Sebenarnya yg dicari para recruiter ini spek gmn sih ??? Prasaan udh upload berkas dr 8 bulan yg lalu ga ada kemajuan dan ga ada progress lebih ,padahal yg dilamar sekelas operator pakai ijasah s1 ,bolakbalik ganti model cv dll hasilnya zonk. Atau cv nya ga nyampe di HRD ??",2
Mantab,5
"Upgrade yang sangat bagus sekali.. tapi kalo d buka di web kita ga bisa tau kompetitor pelamar berapa jumlah yg sudah melamar, berapa orang pendidikan lebih tinggi atau lebih rendah dan setara.. sama sudah berapa kali lamaran kita di lihat oleh perusahaan",4
Mentor,5
"Mohon min ditambahi flagging status jumlah pelamar di setiap job list biar saya tau jumlah pelamarnya, lalu jg ditambahin status kalo di rejected di list jobnya, jadi GK submit ulang ,kalo gak ditandain pelamar bingung,itu2 yg muncul padahal udah sempet apply cuma gara2 gaada statusnya jdi malah re-submit lgi.dikasih flagging color di list yg reject ,process review.",5
tidak bisa login,1
Sangat membantu,5
"Sangat membantu dan memudahkan pelamar, majubterus jobstreet",5
"Gabisa login terus, sampe udah reset password, tetep aja balik lagi bali lagi harus login.",1
Sangat membantu,5
"Setelah update tampilannya ngeblank, lemot gak muncul2. Gimana bisa dapat kerja? Uninstall aja cuma buang2 kuota.",1
Lengkap dan update,5
Ok,5
"Pembaharuan terus, bukannya makin bagus malah makin aneh, gak jelas aplikasinya",1
bisa ga bro berhenti ngasih notif ke gmail gua? bikin keliru aja. notif panggilan kerja jadi kecampur sama notif gajelas lu,1
