userName,at,content,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,2024-11-05 18:06:37,"Makin kesini makin ga worth it jualan di tokped , produk jual di batasi , estimasi proses penjualan di percepat dan yang lebih parah potongan ke seller makin bengkak ... Oh iya satu lagi ketika ada kendala barang yang belum sampai ke customer , padahal sudah melebihi estimasi penjualan dan ketika complaint pun hanya di tanggapi oleh virtual AI ... Dan ga ada solusi sama sekali sehingga dana ngegantung ... Gak seperti dulu tokopedia seller ini !",kesini ga worth it jual tokped produk jual batas estimasi proses jual cepat parah potong seller bengkak oh iya kendala barang customer lebih estimasi jual complaint tanggap virtual ai ga solusi dana ngegantung gak tokopedia seller,negatif,negatif,negatif
Pengguna Google,2024-11-05 17:20:31,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-11-05 16:22:58,Mantap buat belanja dan jualan top,mantap belanja jual top,positif,positif,positif
Pengguna Google,2024-11-05 15:44:17,Makin sini makin mahal biaya layanan... margin cuma 10% malah minus kena biaya layanan,mahal biaya layan margin 10 minus kena biaya layan,negatif,negatif,negatif
Pengguna Google,2024-11-05 15:33:53,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-11-05 15:28:49,biaya layanan lama2 100% tiap bulan update nya biaya layanan mulu,biaya layan lama2 100 update nya biaya layan mulu,negatif,negatif,negatif
Pengguna Google,2024-11-05 15:07:44,Mantap sangat memvantu,mantap memvantu,positif,positif,positif
Pengguna Google,2024-11-05 14:55:28,Aplikasi bagus...mudah untuk transaksi,aplikasi bagusmudah transaksi,positif,positif,positif
Pengguna Google,2024-11-05 14:38:18,"Serem pot nya padahal hanya jasa, sampe 10% hampir sama dengan marketplace internasional yg pasar eropa dan dunia. Penjual perlahan pasti mundur dan berhenti menjual online",rem pot nya jasa sampe 10 marketplace internasional yg pasar eropa dunia jual perlahan mundur henti jual online,negatif,positif,negatif
Pengguna Google,2024-11-05 14:36:46,Terlalu banyak penyesuaian ini itu.Tambah gak nyaman utk seller.,sesuai itutambah gak nyaman utk seller,negatif,positif,negatif
Pengguna Google,2024-11-05 14:36:00,"Gila biaya layanan seller sekarang, belum di tambah biaya bebas ongkir, belum biaya iklan sedangkan seller hancur2an harganya 😭",gila biaya layan seller biaya bebas ongkir biaya iklan seller hancur2an harga,positif,negatif,positif
Pengguna Google,2024-11-05 14:29:27,cukup memudahkan,mudah,positif,positif,positif
Pengguna Google,2024-11-05 14:14:04,Good aplikasinya berguna untuk umkm,good aplikasi guna umkm,positif,positif,positif
Pengguna Google,2024-11-05 14:12:52,Tolong diperbaiki untuk pengetikan penulisan pemberian voucer/informasi kupon displikasi. Penulisan dibackground putih sedangkan tulisannya putih. Hanya dukun aja yg bisa lihat. Trims,tolong baik keti tulis beri voucerinformasi kupon displikasi tulis dibackground putih tulis putih dukun aja yg lihat trims,negatif,negatif,negatif
Pengguna Google,2024-11-05 14:11:14,"Ini kenapa tiap mau upload produk eror Mulu aplikasinya,?",upload produk eror mulu aplikasi,negatif,positif,negatif
Pengguna Google,2024-11-05 13:43:41,"Baru pertama belajar online, mudah2an lancar",ajar online mudah2an lancar,positif,positif,positif
Pengguna Google,2024-11-05 13:22:21,"Mau buka toko tidak bisa, disitu tertulis suruh perbarui aplikasi dulu, setelah diperbarui dan dibuka, ternyata hasilnya tetap sama, semoga segera diperbaiki",buka toko situ tulis suruh baru aplikasi baru buka hasil moga baik,negatif,positif,negatif
Pengguna Google,2024-11-05 13:15:15,Buka toko malah suruh update padahal update tdk tersedia. Sebelum ini ada yg komen serupa saya. Kok bikin males buka toko di sini. Apa pihak toped ga baca keluhan aplikasi ini ya.... tukang programnya tiduuurrrr...,buka toko suruh update update tdk sedia yg komen bikin males buka toko toped ga baca keluh aplikasi ya tukang program tiduuurrrr,negatif,negatif,negatif
Pengguna Google,2024-11-05 12:45:36,Tambah lama tambah tidak bagus aplikasi ini padahal potongan tambah banyak😭,bagus aplikasi potong,negatif,positif,negatif
Pengguna Google,2024-11-05 11:18:04,Mantul,mantul,positif,positif,positif
Pengguna Google,2024-11-05 10:34:13,Bismillah Memuaskan pelayanannya 👍👍 Pertahankan Tim TOKPED,bismillah muas layan tahan tim tokped,positif,positif,positif
Pengguna Google,2024-11-05 10:32:09,"Peraturan tokped sekarang sangat"" merugikan seller,pesanan diterima otomatis dan juga bisa dibatalkan otomatis oleh pembeli padahal barang sudah dipacking seller tapi bisa batal otomatis dari pelanggan,itu sangat"" merugikan seller,udah gt sekarang biaya apa"" mahal dan iklan juga percuma yg ada tiap hati boncos,seller buntung yg punya aplikasi makin untung.",atur tokped rugi sellerpesanan terima otomatis batal otomatis beli barang dipacking seller batal otomatis pelangganitu rugi sellerudah gt biaya mahal iklan yg hati boncosseller buntung yg aplikasi untung,negatif,negatif,negatif
Pengguna Google,2024-11-05 10:07:27,Aplikasi sangat bermanfaat dan membatu buat jual beli online,aplikasi manfaat batu jual beli online,positif,positif,positif
Pengguna Google,2024-11-05 09:43:53,Keren,keren,positif,positif,positif
Pengguna Google,2024-11-05 09:35:32,Bntu kami untuk penjualan produk,bntu jual produk,positif,positif,positif
Pengguna Google,2024-11-05 09:09:25,Cukup membatu,batu,positif,positif,positif
Pengguna Google,2024-11-05 08:22:09,Satu kata: Tokopedia memudahkan saya dalam melakukan jual-beli secara on-line. Bagus.,tokopedia mudah jualbeli online bagus,positif,positif,positif
Pengguna Google,2024-11-05 08:20:53,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-11-05 07:39:24,"Tokopedia makin sepi, jualan dulu ribuan skrg bahkan 0, aneh. ada bbrp sistemnya yg ribet, Belum bisa penyesuaian sama Real nyata yg terjadi dilapangan. Gak smua kejadian Real nyata itu sesuai sama sistem, Byk permasalah yg gak tuntas, malas debat. Bot nya nyeselin juga, sulit lgsg ke cs nya. Kaku bener makin kesini, makin ngawur .lama 2x mirip & Uda kaya si merah tenggelam. Kelelep kadang ada baiknya, biar gak perang harga terus, stok di gudang ribuan brg numpuk, pajak naik, klo sell kena mslh",tokopedia sepi jual ribu skrg 0 aneh bbrp sistem yg ribet sesuai real nyata yg lapang gak smua jadi real nyata sesuai sistem byk masa yg gak tuntas malas debat bot nya nyeselin sulit lgsg cs nya kaku bener kesini ngawur 2x uda kaya si merah tenggelam lelep kadang baik biar gak perang harga stok gudang ribu brg numpuk pajak klo sell kena mslh,negatif,negatif,negatif
Pengguna Google,2024-11-05 07:21:35,gimana supaya penjualan di tokped meningkat seperti toko online lainnya kak,gimana jual tokped tingkat toko online kak,positif,positif,positif
Pengguna Google,2024-11-05 07:15:58,Puas,puas,positif,positif,positif
Pengguna Google,2024-11-05 04:49:16,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-11-05 01:39:01,"toko selera pedia top banget, bantu kita jualan",toko selera dia top banget bantu jual,positif,positif,positif
Pengguna Google,2024-11-04 23:21:06,Semoga bisa membantu saya berniaga 🙏,moga bantu niaga,positif,positif,positif
Pengguna Google,2024-11-04 23:11:06,Luar biasa,,positif,positif,positif
Pengguna Google,2024-11-04 22:51:02,mantap,mantap,positif,positif,positif
Pengguna Google,2024-11-04 22:48:21,"Saya agak jadi trauma sebagai seller karena ketika baru sekali pakai kurir wahana paket Saya ditolak sistem karena dimensi tidak sesuai, akhirnya pakai cara manual dan ganti resi. Anehnya Toped tidak dapat melacak resi. Untung pembelinya jujur dan baik sehingga pesanan diselesaikan dan info ke sy saat barang diterima tapi Toped malah menahan dana saya karena perlu direview. Kenapa resi bisa tidak terlacak? Kenapa dana saya ditahan? Tolong perbaikannya!!! Bantu seller!!!",trauma seller pakai kurir wahana paket tolak sistem dimensi sesuai pakai manual ganti resi aneh toped lacak resi untung bel jujur pesan selesai info sy barang terima toped tahan dana direview resi lacak dana tahan tolong baik bantu seller,negatif,negatif,negatif
Pengguna Google,2024-11-04 22:22:20,Good,good,positif,positif,positif
Pengguna Google,2024-11-04 22:16:18,"Makin ngeri potongan penjualannya nyekik bgt lama""penghasilan cuma buat ngasih pajak toko pedia saja habis",ngeri potong jual nyekik bgt lamapenghasilan ngasih pajak toko dia habis,positif,positif,positif
Pengguna Google,2024-11-04 22:11:09,"Mudah""an dapat banyak pelanggan di online shop ini",mudah langgan online shop,positif,positif,positif
Pengguna Google,2024-11-04 21:16:37,Terimakasih Sudah memberikan saya kesempatan punya toko online di Tokopedia.,terimakasih sempat toko online tokopedia,positif,positif,positif
Pengguna Google,2024-11-04 21:15:26,Kenapa mau dftar jual update trs ya,dftar jual update trs ya,negatif,positif,negatif
Pengguna Google,2024-11-04 21:02:57,"Upload file eror kak, muncul tulisan file tidak ditemukan",upload file eror kak muncul tulis file temu,negatif,positif,negatif
Pengguna Google,2024-11-04 20:27:16,"SAYA DAPAT PESANAN, BUKAN PESANAN SAMEDAY KENAPA BATAS PENGIRIMAN NYA HANYA 24JAM, BIASANYA SAMPAI 3 HARI KEDEPAN, WOII TOKOPEDIA SEMAKIN HARI SEMAKIN GAKJELAS, BELUM LAGI BIAYA ADMIN YANG SANGAT MAHAL, SANGAT MERUGIKAN SELLER, KAMI JUALAN UNTUK MENCARI UNTUNG, BUKAN MALAH RUGI, HARGA SUDAH KAMI TURUNKAN TAPI BIAYA ADMIN NYA BESAR, MASA ADA YG BELI DI TOKO SAYA HARGA 200RIBU BIAYA ADMIN SAMPAI 40RIBU TOLONG DIPERBAIKIN, SUDAH SERING KASUS SEPERTI INI",pesan pesan sameday batas kirim nya 24jam 3 depan woii tokopedia gakjelas biaya admin mahal rugi seller jual cari untung rugi harga turun biaya admin nya yg beli toko harga 200ribu biaya admin 40ribu tolong diperbaikin,negatif,negatif,negatif
Pengguna Google,2024-11-04 19:59:44,Sangat membantu di bidang usaha sy,bantu bidang usaha sy,positif,positif,positif
Pengguna Google,2024-11-04 19:34:31,Sangat membantu para seller kecil 🙏🏻😊,bantu seller,positif,positif,positif
Pengguna Google,2024-11-04 19:29:55,Pas,pas,positif,positif,positif
Pengguna Google,2024-11-04 18:51:44,ok,ok,positif,positif,positif
Pengguna Google,2024-11-04 18:36:45,"Buruk sekali mending tokopedia dulu Tambah update tambah buruk sumpah Libur dihari minggu tidak kirim Perfoma langsung merah , aneh kan Padahal minggu loh",buruk mending tokopedia update buruk sumpah libur hari minggu kirim perfoma langsung merah aneh minggu loh,negatif,negatif,negatif
Pengguna Google,2024-11-04 18:07:38,Seler tokped luar biasa,seler tokped,positif,positif,positif
Pengguna Google,2024-11-04 16:51:58,Nice,nice,positif,positif,positif
Pengguna Google,2024-11-04 16:19:26,Good,good,positif,positif,positif
Pengguna Google,2024-11-04 14:52:35,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-11-04 14:38:47,Ok,ok,positif,positif,positif
Pengguna Google,2024-11-04 14:37:58,Aplikasi Ini Bagus Sekali 👍,aplikasi bagus,positif,positif,positif
Pengguna Google,2024-11-04 14:34:14,Toko Bro Skut! 🙏🏽🔥💵,toko bro skut,positif,positif,positif
Pengguna Google,2024-11-04 14:15:49,"Biaya penyesuaian trus naik, kadang ad barang yg tiba²d hapus, syarat upload barang sring ga masuk akal dan ribet ""tidak sesuai kiterialah"" Makin ribetlah pokoknya....",biaya sesuai trus kadang ad barang yg tibad hapus syarat upload barang sring ga masuk akal ribet sesuai kiterialah ribetlah pokok,negatif,negatif,negatif
Pengguna Google,2024-11-04 13:40:20,ok,ok,positif,positif,positif
Pengguna Google,2024-11-04 13:16:39,Gm harus update terus,gm update,negatif,positif,negatif
Pengguna Google,2024-11-04 13:05:05,Good,good,positif,positif,positif
Pengguna Google,2024-11-04 12:10:32,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-11-04 12:06:15,Parah toko pedia skrng ribet sekali udh di perbarui masih TDK bisa parahh anjinb,parah toko dia skrng ribet udh baru tdk parahh anjinb,negatif,negatif,negatif
Pengguna Google,2024-11-04 12:05:50,Praktis & membantu dalam menjual produk,praktis bantu jual produk,positif,positif,positif
Pengguna Google,2024-11-04 11:54:01,oke,oke,positif,positif,positif
Pengguna Google,2024-11-04 11:38:02,"Sekarang udah iklan tetep aja orderan tidak masuk,biaya pelayanan pun tinggi hingga 8% Bantu naikam produk donk min untuk aku ² kcl",udah iklan tetep aja order masukbiaya layan 8 bantu naikam produk donk min kcl,positif,positif,positif
Pengguna Google,2024-11-04 10:52:22,Hade pisan,hade pis,positif,positif,positif
Pengguna Google,2024-11-04 10:29:52,Ok mantap,ok mantap,positif,positif,positif
Pengguna Google,2024-11-04 10:23:52,"Tolonglah waktu pesanan dikirim jangan 1 hari, diberi jeda misal 2 hari karena terkadang ada halangan hujan atau halangan lain, nomor pembeli juga tidak selalu aktif",tolong pesan kirim 1 jeda 2 terkadang halang hujan halang nomor beli aktif,negatif,negatif,negatif
Pengguna Google,2024-11-04 10:09:20,"Min kenapa saat daftar selalu minta update aplikasi, sedangkan aplikasi sudah terupdate ? Trus cara daftar yang benar itu gimana min ? Tolong dibantu min.",min daftar update aplikasi aplikasi terupdate trus daftar gimana min tolong bantu min,negatif,positif,positif
Pengguna Google,2024-11-04 09:25:23,Penghasilan saya hilang langsung di potong semua,hasil hilang langsung potong,negatif,positif,negatif
Pengguna Google,2024-11-04 09:08:05,kamu upilnya bau asem,upil bau asem,negatif,positif,negatif
Pengguna Google,2024-11-04 08:46:30,Waw isnabjbs,waw isnabjbs,positif,positif,positif
Pengguna Google,2024-11-04 08:17:04,"Ga bisa ubah jadwal operasional toko katanya suruh update yg terbaru, padahal udah update. Ga jelas!",ga ubah jadwal operasional toko suruh update yg baru udah update ga,negatif,negatif,negatif
Pengguna Google,2024-11-04 08:02:17,Alhamdulillah adanya apk Tokopedia ini bisa membantu dan peluang usaha buat saya,alhamdulillah apk tokopedia bantu peluang usaha,positif,positif,positif
Pengguna Google,2024-11-04 06:38:51,Joss gandozzzzz,joss gandozzzzz,positif,positif,positif
Pengguna Google,2024-11-04 05:26:47,Semoga lebih maju,moga maju,positif,positif,positif
Pengguna Google,2024-11-04 04:39:24,Ok vigiggif,ok vigiggif,positif,positif,positif
Pengguna Google,2024-11-04 04:04:21,Mantap.sangat membantu penjualan,mantapsangat bantu jual,positif,positif,positif
Pengguna Google,2024-11-03 23:02:19,jembatan kepada customer dan mitra yang baik.,jembatan customer mitra,positif,positif,positif
Pengguna Google,2024-11-03 22:41:59,4 bintang dlu ya soalnya masih penguna baru,4 bintang dlu ya penguna,positif,positif,positif
Pengguna Google,2024-11-03 22:14:58,Ok,ok,positif,positif,positif
Pengguna Google,2024-11-03 21:13:11,Istimewa,istimewa,positif,positif,positif
Pengguna Google,2024-11-03 21:08:39,recomended,recomended,positif,positif,positif
Pengguna Google,2024-11-03 20:53:26,Mantap banget,mantap banget,negatif,positif,positif
Pengguna Google,2024-11-03 20:36:01,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-11-03 20:30:50,gak gunaa... menyulitkan org jualan...,gak gunaa sulit org jual,negatif,negatif,negatif
Pengguna Google,2024-11-03 19:10:50,Sudah update versi terbaru tapi ketika buka toko suruh update ke versi terbaru lagi gmna toh itu,update versi baru buka toko suruh update versi baru gmna,positif,negatif,positif
Pengguna Google,2024-11-03 19:08:08,Keren,keren,positif,positif,positif
Pengguna Google,2024-11-03 17:44:48,Mudah mudahan amanah,mudah mudah amanah,positif,positif,positif
Pengguna Google,2024-11-03 15:35:51,Sang mudah bertrasaksi,sang mudah bertrasaksi,positif,positif,positif
Pengguna Google,2024-11-03 15:13:21,bismillah semoga pakai aplikasi omset saya meningkat,bismillah moga pakai aplikasi omset tingkat,positif,positif,positif
Pengguna Google,2024-11-03 15:07:59,"Saya pertama kali download Tokopedia ini dan daftar toko, kenapa pas mau daftar toko seller selalu update aplikasi terbaru, maksudnya apa sih? Ini udah aplikasi versi terbaru saya download.",kali download tokopedia daftar toko pas daftar toko seller update aplikasi baru maksud sih udah aplikasi versi baru download,negatif,negatif,negatif
Pengguna Google,2024-11-03 13:55:19,Sangat membantu banget terimakasih,bantu banget terimakasih,positif,positif,positif
Pengguna Google,2024-11-03 12:38:22,Sangan membantu,sangan bantu,positif,positif,positif
Pengguna Google,2024-11-03 12:28:22,"Aplikasi yang sangat tidak berpihak ke penjual,sangat2 tidak memikirkan pihak penjual sudah potongan besar spare part 8%,kadang untung lebih besar tokopedia dari pada yang punya barang dan waktu proses makin sebentar sekali",aplikasi pihak penjualsangat2 pikir jual potong spare part 8kadang untung tokopedia barang proses sebentar,negatif,negatif,negatif
Pengguna Google,2024-11-03 11:46:22,"Gak jelas,di undang flash sale tapi selalu di tolak dengan alasan yg gk jelas,padahal produk yg di daftarkan sudag memenuhi kriteria nya",gak jelasdi undang flash sale tolak alas yg gk jelaspadahal produk yg daftar sudag penuh kriteria nya,negatif,negatif,negatif
Pengguna Google,2024-11-03 11:19:23,Ok,ok,positif,positif,positif
Pengguna Google,2024-11-03 10:34:59,Easy to use,easy to use,positif,positif,positif
Pengguna Google,2024-11-03 09:57:13,Sangat puas mbak bro,puas mbak bro,positif,positif,positif
Pengguna Google,2024-11-03 09:25:26,"Terima kasih Tokopedia, saya jadi memiliki penghasilan tambahan",terima kasih tokopedia milik hasil tambah,positif,positif,positif
