score,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
4,Itu tempat yang bagus. L,itu tempat yang bagus l,bagus l,"['bagus', 'l']",bagus l
4,?? ?, ,,[],
4,Wikipedia tentang batik,wikipedia tentang batik,wikipedia batik,"['wikipedia', 'batik']",wikipedia batik
4,Kisah Batik di Indonesia,kisah batik di indonesia,kisah batik indonesia,"['kisah', 'batik', 'indonesia']",kisah batik indonesia
4,Bagus,bagus,bagus,['bagus'],bagus
4,Kereeenn,kereeenn,kereeenn,['kereeenn'],kereeenn
4,Atas,atas,,[],
4,Bagus,bagus,bagus,['bagus'],bagus
4,Atas,atas,,[],
4,???? ?, ,,[],
4,baik untuk pendidikan,baik untuk pendidikan,pendidikan,['pendidikan'],didik
4,Bagus,bagus,bagus,['bagus'],bagus
4,Bagus,bagus,bagus,['bagus'],bagus
4,0km,0km,0km,['0km'],0km
4,Klasik,klasik,klasik,['klasik'],klasik
4,historis,historis,historis,['historis'],historis
3,"Tidak ada narasi yg diceritakan, tidak ada cerita pembatik2 hebat dan legendaris yang duceritakan, tata ruang juga seadanya",tidak ada narasi yg diceritakan tidak ada cerita pembatik2 hebat dan legendaris yang duceritakan tata ruang juga seadanya,narasi yg diceritakan cerita pembatik2 hebat legendaris duceritakan tata ruang seadanya,"['narasi', 'yg', 'diceritakan', 'cerita', 'pembatik2', 'hebat', 'legendaris', 'duceritakan', 'tata', 'ruang', 'seadanya']",narasi yg cerita cerita pembatik2 hebat legendaris duceritakan tata ruang ada
3,"Masuk ke museum ini teringat beberapa museum di Kota Tua Jakarta. Ada kemiripan dalam bagian bangunannya
.
.
Tiket masuk seharga 5.000/dewasa & 1.000/Anak lumayan worth it utk sajian di museum ini
.
.
Ada 3 ruang pameran. Pertama tepat disamping loket Tiket. Berbagai penjelasan ttg batik disajikan. Dari mulai bahan pembuatan, cara, aplikasi & motif batik
.
.
Di bagian belakang museum ini menyesuaikan workshop untuk belajar membatik pula
.
.
Minusnya museum ini masih terkesan old school & krg terawat. Semoga bisa terus dikembangkan",masuk ke museum ini teringat beberapa museum di kota tua jakarta ada kemiripan dalam bagian bangunannyatiket masuk seharga 5000dewasa  1000anak lumayan worth it utk sajian di museum iniada 3 ruang pameran pertama tepat disamping loket tiket berbagai penjelasan ttg batik disajikan dari mulai bahan pembuatan cara aplikasi  motif batikdi bagian belakang museum ini menyesuaikan workshop untuk belajar membatik pulaminusnya museum ini masih terkesan old school  krg terawat semoga bisa terus dikembangkan,masuk museum museum kota tua jakarta kemiripan bangunannyatiket masuk seharga 5000dewasa 1000anak lumayan worth it utk sajian museum iniada 3 ruang pameran disamping loket tiket penjelasan ttg batik disajikan bahan pembuatan aplikasi motif batikdi museum menyesuaikan workshop belajar membatik pulaminusnya museum terkesan old school krg terawat semoga dikembangkan,"['masuk', 'museum', 'museum', 'kota', 'tua', 'jakarta', 'kemiripan', 'bangunannyatiket', 'masuk', 'seharga', '5000dewasa', '1000anak', 'lumayan', 'worth', 'it', 'utk', 'sajian', 'museum', 'iniada', '3', 'ruang', 'pameran', 'disamping', 'loket', 'tiket', 'penjelasan', 'ttg', 'batik', 'disajikan', 'bahan', 'pembuatan', 'aplikasi', 'motif', 'batikdi', 'museum', 'menyesuaikan', 'workshop', 'belajar', 'membatik', 'pulaminusnya', 'museum', 'terkesan', 'old', 'school', 'krg', 'terawat', 'semoga', 'dikembangkan']",masuk museum museum kota tua jakarta mirip bangunannyatiket masuk harga 5000dewasa 1000anak lumayan worth it utk saji museum iniada 3 ruang pamer samping loket tiket jelas ttg batik saji bahan buat aplikasi motif batikdi museum sesuai workshop ajar batik pulaminusnya museum kes old school krg awat moga kembang
3,"Untuk yang pengen belajar batik, batik cap, batik tulis sabi bangettt tempatnya, datang sebelum jam 3 sore ya, kalian bisa praktek secara langsung untuk buat batik, pakai canting dan malam yang udah dipanasin sampe meleleh, jangan datang di atas jam 3 sore yah karna sudah ditutup untuk workshop batiknyaa",untuk yang pengen belajar batik batik cap batik tulis sabi bangettt tempatnya datang sebelum jam 3 sore ya kalian bisa praktek secara langsung untuk buat batik pakai canting dan malam yang udah dipanasin sampe meleleh jangan datang di atas jam 3 sore yah karna sudah ditutup untuk workshop batiknyaa,pengen belajar batik batik cap batik tulis sabi bangettt tempatnya jam 3 sore ya praktek langsung batik pakai canting malam udah dipanasin sampe meleleh jam 3 sore yah karna ditutup workshop batiknyaa,"['pengen', 'belajar', 'batik', 'batik', 'cap', 'batik', 'tulis', 'sabi', 'bangettt', 'tempatnya', 'jam', '3', 'sore', 'ya', 'praktek', 'langsung', 'batik', 'pakai', 'canting', 'malam', 'udah', 'dipanasin', 'sampe', 'meleleh', 'jam', '3', 'sore', 'yah', 'karna', 'ditutup', 'workshop', 'batiknyaa']",ken ajar batik batik cap batik tulis sabi bangettt tempat jam 3 sore ya praktek langsung batik pakai canting malam udah dipanasin sampe leleh jam 3 sore yah karna tutup workshop batiknyaa
3,"Tidak ada jadwal buka, jadwal istirahat, dan jadwal tutup yang tertulis di pintu atau gerbang museum. Datang jam 12.30, museum tutup, dan tidak ada petugas jaga. Tapi dapet foto depannya aja udah Okay.. ?? ?",tidak ada jadwal buka jadwal istirahat dan jadwal tutup yang tertulis di pintu atau gerbang museum datang jam 1230 museum tutup dan tidak ada petugas jaga tapi dapet foto depannya aja udah okay  ,jadwal buka jadwal istirahat jadwal tutup tertulis pintu gerbang museum jam 1230 museum tutup petugas jaga dapet foto depannya aja udah okay,"['jadwal', 'buka', 'jadwal', 'istirahat', 'jadwal', 'tutup', 'tertulis', 'pintu', 'gerbang', 'museum', 'jam', '1230', 'museum', 'tutup', 'petugas', 'jaga', 'dapet', 'foto', 'depannya', 'aja', 'udah', 'okay']",jadwal buka jadwal istirahat jadwal tutup tulis pintu gerbang museum jam 1230 museum tutup tugas jaga dapet foto depan aja udah okay
3,"Dalamnya bagus tidak mengecewakan
Tapi agak kecewa dengan sistem parkir mobil di depan museum, yang menghalangi pejalan kaki
Mohon diatur supaya tidak menghalangi pedestrian
Terima kasih",dalamnya bagus tidak mengecewakantapi agak kecewa dengan sistem parkir mobil di depan museum yang menghalangi pejalan kakimohon diatur supaya tidak menghalangi pedestrianterima kasih,dalamnya bagus mengecewakantapi kecewa sistem parkir mobil museum menghalangi pejalan kakimohon diatur menghalangi pedestrianterima kasih,"['dalamnya', 'bagus', 'mengecewakantapi', 'kecewa', 'sistem', 'parkir', 'mobil', 'museum', 'menghalangi', 'pejalan', 'kakimohon', 'diatur', 'menghalangi', 'pedestrianterima', 'kasih']",dalam bagus mengecewakantapi kecewa sistem parkir mobil museum halang pejal kakimohon atur halang pedestrianterima kasih
3,"Tempat yg bsa nmbah wawasan kita ttg batik,
Ada tour guide yg bakal jelasin ttg macam""batik n kita jg bsa ikut belajar membatik",tempat yg bsa nmbah wawasan kita ttg batikada tour guide yg bakal jelasin ttg macambatik n kita jg bsa ikut belajar membatik,yg bsa nmbah wawasan ttg batikada tour guide yg jelasin ttg macambatik n jg bsa belajar membatik,"['yg', 'bsa', 'nmbah', 'wawasan', 'ttg', 'batikada', 'tour', 'guide', 'yg', 'jelasin', 'ttg', 'macambatik', 'n', 'jg', 'bsa', 'belajar', 'membatik']",yg bsa nmbah wawas ttg batikada tour guide yg jelasin ttg macambatik n jg bsa ajar batik
3,Di tambah berbagai motif batik seantero Nusantara agar lengkap dan banyak pengetahuan ilmu motif batik nusantara,di tambah berbagai motif batik seantero nusantara agar lengkap dan banyak pengetahuan ilmu motif batik nusantara,motif batik seantero nusantara lengkap pengetahuan ilmu motif batik nusantara,"['motif', 'batik', 'seantero', 'nusantara', 'lengkap', 'pengetahuan', 'ilmu', 'motif', 'batik', 'nusantara']",motif batik antero nusantara lengkap tahu ilmu motif batik nusantara
3,"Lumayan menambah wawasan sih, cuma harusnya ada tour gate nya, mungkin kurangnya minat juga sih dari masyarakat sekarang tentang batik nasional, jadi serba salah. Kemarin Selasa 29 Desember 2020 kesana cuma ada remaja yang sibuk berfoto ria.",lumayan menambah wawasan sih cuma harusnya ada tour gate nya mungkin kurangnya minat juga sih dari masyarakat sekarang tentang batik nasional jadi serba salah kemarin selasa 29 desember 2020 kesana cuma ada remaja yang sibuk berfoto ria,lumayan menambah wawasan sih tour gate nya kurangnya minat sih masyarakat batik nasional serba salah kemarin selasa 29 desember 2020 kesana remaja sibuk berfoto ria,"['lumayan', 'menambah', 'wawasan', 'sih', 'tour', 'gate', 'nya', 'kurangnya', 'minat', 'sih', 'masyarakat', 'batik', 'nasional', 'serba', 'salah', 'kemarin', 'selasa', '29', 'desember', '2020', 'kesana', 'remaja', 'sibuk', 'berfoto', 'ria']",lumayan tambah wawas sih tour gate nya kurang minat sih masyarakat batik nasional serba salah kemarin selasa 29 desember 2020 kesana remaja sibuk foto ria
3,Museum yang diresmikan pada masa Presiden SBY ini menyimpan beberapa koleksi dan cerita yang bisa memberikan cerita yang utuh tentang salah satu warisan budaya bangsa. HTM Rp 5000/ orang rasanya cukup untuk menjadi persinggahan yang bermanfaat untuk keluarga karena selain melihat koleksi kita bisa juga praktik membatik di sini.,museum yang diresmikan pada masa presiden sby ini menyimpan beberapa koleksi dan cerita yang bisa memberikan cerita yang utuh tentang salah satu warisan budaya bangsa htm rp 5000 orang rasanya cukup untuk menjadi persinggahan yang bermanfaat untuk keluarga karena selain melihat koleksi kita bisa juga praktik membatik di sini,museum diresmikan presiden sby menyimpan koleksi cerita cerita utuh salah warisan budaya bangsa htm rp 5000 orang persinggahan bermanfaat keluarga koleksi praktik membatik,"['museum', 'diresmikan', 'presiden', 'sby', 'menyimpan', 'koleksi', 'cerita', 'cerita', 'utuh', 'salah', 'warisan', 'budaya', 'bangsa', 'htm', 'rp', '5000', 'orang', 'persinggahan', 'bermanfaat', 'keluarga', 'koleksi', 'praktik', 'membatik']",museum resmi presiden sby simpan koleksi cerita cerita utuh salah waris budaya bangsa htm rp 5000 orang singgah manfaat keluarga koleksi praktik batik
3,"Mengenal sejarah batik..
Learning the history of batik",mengenal sejarah batiklearning the history of batik,mengenal sejarah batiklearning the history of batik,"['mengenal', 'sejarah', 'batiklearning', 'the', 'history', 'of', 'batik']",kenal sejarah batiklearning the history of batik
3,"Mengingat harga masuknya yang murah, tempat ini cukup menarik. Meskipun lebih terkesan sebagai display barang2 dari jaman lama ketimbang informasi dari batik itu sendiri. Seperti sejarah awal mula batik, ciri umum dari tiap daerah, perkembangan teknologi batik, proses pembuatan, dll. Hal2 tersebut malah nggak ada.",mengingat harga masuknya yang murah tempat ini cukup menarik meskipun lebih terkesan sebagai display barang2 dari jaman lama ketimbang informasi dari batik itu sendiri seperti sejarah awal mula batik ciri umum dari tiap daerah perkembangan teknologi batik proses pembuatan dll hal2 tersebut malah nggak ada,harga masuknya murah menarik terkesan display barang2 jaman ketimbang informasi batik sejarah batik ciri daerah perkembangan teknologi batik proses pembuatan dll hal2 nggak,"['harga', 'masuknya', 'murah', 'menarik', 'terkesan', 'display', 'barang2', 'jaman', 'ketimbang', 'informasi', 'batik', 'sejarah', 'batik', 'ciri', 'daerah', 'perkembangan', 'teknologi', 'batik', 'proses', 'pembuatan', 'dll', 'hal2', 'nggak']",harga masuk murah tarik kes display barang2 jaman ketimbang informasi batik sejarah batik ciri daerah kembang teknologi batik proses buat dll hal2 nggak
3,"Tempat wisata menarik yang dapat menambah wawasan kita tentang seni batik. Proses pembuatan dan beberapa motif kuno yang mungkin belum pernah andah liat. Hanya saja kurang diadakan beberapa event, sehingga kurang bnyak pengunjung yang tau keberadaan musium batik ini. Ayow main ke musium batik pekalongan.",tempat wisata menarik yang dapat menambah wawasan kita tentang seni batik proses pembuatan dan beberapa motif kuno yang mungkin belum pernah andah liat hanya saja kurang diadakan beberapa event sehingga kurang bnyak pengunjung yang tau keberadaan musium batik ini ayow main ke musium batik pekalongan,wisata menarik menambah wawasan seni batik proses pembuatan motif kuno andah liat diadakan event bnyak pengunjung tau keberadaan musium batik ayow main musium batik pekalongan,"['wisata', 'menarik', 'menambah', 'wawasan', 'seni', 'batik', 'proses', 'pembuatan', 'motif', 'kuno', 'andah', 'liat', 'diadakan', 'event', 'bnyak', 'pengunjung', 'tau', 'keberadaan', 'musium', 'batik', 'ayow', 'main', 'musium', 'batik', 'pekalongan']",wisata tarik tambah wawas seni batik proses buat motif kuno andah liat ada event bnyak unjung tau ada musium batik ayow main musium batik kalong
3,ok lah,ok lah,ok,['ok'],ok
3,"Salah satu tempat yang seharusnya bisa lebih terawat lagi :( karena pekalongan sendiri memiliki ikon batik yang sangat terkenal. tetapi sangat disayangkan ruangannya tidak dijaga dengan baik, sehingga rasanya ruangan terasa pengap dan lembab.",salah satu tempat yang seharusnya bisa lebih terawat lagi  karena pekalongan sendiri memiliki ikon batik yang sangat terkenal tetapi sangat disayangkan ruangannya tidak dijaga dengan baik sehingga rasanya ruangan terasa pengap dan lembab,salah terawat pekalongan memiliki ikon batik terkenal disayangkan ruangannya dijaga ruangan pengap lembab,"['salah', 'terawat', 'pekalongan', 'memiliki', 'ikon', 'batik', 'terkenal', 'disayangkan', 'ruangannya', 'dijaga', 'ruangan', 'pengap', 'lembab']",salah awat kalong milik ikon batik kenal sayang ruang jaga ruang pengap lembab
3,"Produknya Kurang variatif, kaya pasar pada umumnya. Lokasinya juga agak jauh.",produknya kurang variatif kaya pasar pada umumnya lokasinya juga agak jauh,produknya variatif kaya pasar lokasinya,"['produknya', 'variatif', 'kaya', 'pasar', 'lokasinya']",produk variatif kaya pasar lokasi
3,Bagus cm mungkin krn sabtu hari libur jadi tidak ada kegiatan belajar membatik. Padahal klu ada pasti menarik. Krn tempat yg disediakan cukup luas?? ?,bagus cm mungkin krn sabtu hari libur jadi tidak ada kegiatan belajar membatik padahal klu ada pasti menarik krn tempat yg disediakan cukup luas ,bagus cm krn sabtu libur kegiatan belajar membatik klu menarik krn yg disediakan luas,"['bagus', 'cm', 'krn', 'sabtu', 'libur', 'kegiatan', 'belajar', 'membatik', 'klu', 'menarik', 'krn', 'yg', 'disediakan', 'luas']",bagus cm krn sabtu libur giat ajar batik klu tarik krn yg sedia luas
3,"Kalau jalan-jalan ke Pekalongan, mampirlah ke Museum Batik.
Di sini macam-macam batik bisa kita jumpai.
.
Selain itu soto, gado-gado, pecel, rujak, ketoprak, tahu gejrot, kerak telor, ayam penyet dan kuliner Indonesia ada. Tapi tidak di sini.",kalau jalanjalan ke pekalongan mampirlah ke museum batikdi sini macammacam batik bisa kita jumpaiselain itu soto gadogado pecel rujak ketoprak tahu gejrot kerak telor ayam penyet dan kuliner indonesia ada tapi tidak di sini,jalanjalan pekalongan mampirlah museum batikdi macammacam batik jumpaiselain soto gadogado pecel rujak ketoprak gejrot kerak telor ayam penyet kuliner indonesia,"['jalanjalan', 'pekalongan', 'mampirlah', 'museum', 'batikdi', 'macammacam', 'batik', 'jumpaiselain', 'soto', 'gadogado', 'pecel', 'rujak', 'ketoprak', 'gejrot', 'kerak', 'telor', 'ayam', 'penyet', 'kuliner', 'indonesia']",jalanjalan kalong mampir museum batikdi macammacam batik jumpaiselain soto gadogado pecel rujak ketoprak gejrot kerak telor ayam penyet kuliner indonesia
3,Koleksi sedikit. Guide terlalu terburu-buru,koleksi sedikit guide terlalu terburuburu,koleksi guide terburuburu,"['koleksi', 'guide', 'terburuburu']",koleksi guide terburuburu
3,"Memberi informasi sejarah batik.
Minus terlalu sedikit barang yg dipamerkan hanya 30 menit utk memutar museum
Kurang menarik pengunjung",memberi informasi sejarah batikminus terlalu sedikit barang yg dipamerkan hanya 30 menit utk memutar museumkurang menarik pengunjung,informasi sejarah batikminus barang yg dipamerkan 30 menit utk memutar museumkurang menarik pengunjung,"['informasi', 'sejarah', 'batikminus', 'barang', 'yg', 'dipamerkan', '30', 'menit', 'utk', 'memutar', 'museumkurang', 'menarik', 'pengunjung']",informasi sejarah batikminus barang yg pamer 30 menit utk putar museumkurang tarik unjung
3,pemeliharaan gedung bersejarah hendaknya dilakukan secara kontinu dan berkelanjutan shg bangunan cagar budaya tetap terpelihara dan lestari,pemeliharaan gedung bersejarah hendaknya dilakukan secara kontinu dan berkelanjutan shg bangunan cagar budaya tetap terpelihara dan lestari,pemeliharaan gedung bersejarah kontinu berkelanjutan shg bangunan cagar budaya terpelihara lestari,"['pemeliharaan', 'gedung', 'bersejarah', 'kontinu', 'berkelanjutan', 'shg', 'bangunan', 'cagar', 'budaya', 'terpelihara', 'lestari']",pelihara gedung sejarah kontinu lanjut shg bangun cagar budaya pelihara lestari
