content,score
Gak bagus akun saya kena tipu aplikasi ini masa saya terus verifikasi ulang bagusan di hapus aja,1
"Kalo bisa pas mau buka app. Di kasi pengaman jg, antisipasi untuk hp hilang",5
"sangat mudah,membantu dan bermanfaat untuk yang mempunyai crypto.",5
kereen,5
Setelah sya bandingkan dgn aplikasi sebelah. Ternyata disini dua kali kena Cash. 1 di saat topup. 1 lagi di saat beli. Ok lah di saat beli kena Cash tpi harusnya ada jumlah limit nya. Jangan sampai pelanggan pindah ke aplikasi sebelah.,2
Semakin di persulit login.masuk musti harus ferivikasi kode google.sedang kan akun google sudah aktif. Sebelum nya hanya cukup memasukan code authenticator sudah kebuka. Sekaran saya login malah dishisped. Ya Tuhan gmn sih bingung saya cara kerja admin..uang market saldo saya sudah banyak.sekarang ga bisa ke buka login. Tolong lah jng di persulit.kembalikan seperti semula. Mau tanya kenapa saya memasukan kode verifikasi authenticator salah. Sebenarnya code verifikasi google yg mana sih. Tolong,1
ok,3
cs nya juga mudah dipahami dan ramah,5
Knapa Rekeningku gak bisa loging....?????,3
Maaf kenapa apk ini tidak bisa d instal /d update ya,4
Bagus banget... Gue x pun,5
Listing bnb dong. Kalo udh list auto b5,4
bagus sangat cepat buat wdnya,5
Sangat menuaskan,5
sangat mudah dan percaya deh,5
sebelumnya terima kasih udah disetujuinya saya menggunakan Rekeningku.... Pelayanannya OK...sangat bagus semoga saya bisa belajar dari aplikasi ini cara jual beli krypto....,5
keren,5
"Coin yang sudah lama dibekukan tidak dibuka, tapi malah listing coin yang sedang tren. Selesaikan dulu yang belum selesai, member dirugikan kalau koin berbulan bulan dibekukan.",1
very good,5
sip lah,5
Please welcome shiba inu 👏👏,5
semoga nanti WD lewat rekeningku berjalan lancar,5
"WD coin minimal tinggi banget , beda di apk sebelah yg kecil",2
Mantap,5
mantab,5
bagus,5
jod,5
Ok,5
mantappp,5
ok,5
bagus buat trend bagi yg mau megetahui dan mempelajarin,5
mantap lah,5
kalau bisa biaya widrawal di perkecilkan..,5
"Harga ga sesuai, refresh nya juga lama",1
keren,4
Aplikasi yang bagus untuk trading pemula.,5
"Admin, tambahin dong gopay buat depo rekening ku. Bisa tambahin staking, dan mining. biar nambah coin seperti trx, usdt, ethereum, dll.",5
terima kasih,5
Halo untuk admin/developer tolong ditambahin market FTM saya trade disebelah. Tertalu ribet buat widraw gak kaya reku yang simpel. Oh iya sama kalau bisa tolong dikasih tambahan seperti stop loss. Trimakasih 😁🙏,5
"ok,bagus,untuk pemula,mudah di pelajari,apalagi kalau bayak bonus",4
suiip,1
"Min tolong dong tambahi fitur transfernya jangn cuma mandiri dan permata saja... tambahin BCA, CIMB dll... biar kemudahan bertrasaksi",5
keep it safe 👍,4
Mantap bosku,5
top markotop,5
reku top markotop,5
bagus banget,5
Tambahi riwayat harga di waktu beli dan jual..biar kita tau keuntungan atau kerugiannya.,3
real time.,5
good job,5
mantap,5
Bagus,5
jozz,5
tdk mengerti,5
best wallet,5
cukup mudah dioperasikan,4
Mau masuk aja susah gimana bisa di pakek gak niat,2
semakin mantap,5
Bagus,5
aplikasi mantap,5
verivikasi.nya ribet bgt harus selfi segala pegang kertas bertuliskan.haduh aneh jadi males.aplikasi yg lain cukup verivikasi ktp dan sama selfi pegang ktp.kok ini aneh ya.. ya sudahlah gk jadi pake.pakai yg lain.nya aja,1
Minimal depo nya turunin lgi dong,5
blum tau kelanjutannya seperti apha.. ku ksih bintang 1 dlu,1
"Exchange kripto lokal yang sangat 'friendly' khususnya kepada para pengguna yg baru terjun ke market kripto. UI nya yang simple sehingga mudah digunakan. Pelayanan Customer nya juga baik, cepat tanggap terhadap masalah pengguna. Semoga makin banyak koin yg tersedia di Rekeningku. Sukses terus 👍",5
"banyakin koin nya min, tapi udah mantep banget ini mah aplikasi sip sip min makasih min sudah hadirin dompet kripto paling mudah dan simple",5
joooss makin lama cpt execute nya semoga makin d tingkatkan sengat team rekeningku,4
👍👌,5
"lebih mudah dan gampang.,",5
mantap,5
Sudah upload KTP+selfie tetep tidak bisa di verifikasi. Uninstal..mohon jangan di salah gunakan data diri saya .,1
aplikasi mantul,5
mantap,5
"aplikasinya bagus, kalau yg fokus mungkin bisa sebagai cuan sampingan",5
UPS .. UNISTALL...BECAREFUL,1
mantaf,5
smoga amanah,5
ok banget,4
mantap,5
mantaap,5
ok sih.... tapi masih perlu banyak ditingkatkan,4
ok,5
Aplikasi nya mudah digunakan dan biaya penarikannya murah.,5
verikasi mohon dibantu,1
Mantaaaap,5
"masih perlu banyak perbaikan, terkadang ada koin"" yang tiba"" tidak bisa di jual atau di beli tanpa pemberitahuan yang jelas.",3
good,4
👍👍👍👍,5
Makasih rekeningku data diriku udah di verifikasi..😘😘,5
saya menambang bitcoin sekarang kok gak bisa.,1
"Slalu dan selau tiap mo masuk aplikasi, Password salah, harus Fto bersama kertas, g recomended nih ...",1
"aplikasi cuan buat kita semua, mudah verifikasi nya dan mudah menjalankan nya. silahkan download dan pakai Refferal : riady2021",5
siip,4
belajar gx pernah selesai,5
Kenapa aplikasinya tidak bisa dibuka,5
good....,5
"Kenapa proses verivikasi akun sangat lama, sudah 3x verivikasi tolong dipercepat dan dipermudah untuk proses verivikasinya",3
top markotop,5
Semoga lebih baik lagi...,5
mantap,5
Saran Min : • Coba tambahkan Icon +/- setiap transaksi atau mengetahui Profit/loss • Coba Tambahkan Mining Online,5
Bagus,5
👍,5
kenapa gk bisa login ya padhl email dan paswordnya bener dan tidak pernah di ganti..apakah lagi error rek.ku ..coba reset pasword minta OTPnya sms gk pernah masuk masuk..kenapa dgn REK.Ku,1
semoga bisa kaya raya,4
Ko grafiknya ngestuck lama banget ga ada naik turun sama sekali padah udah di atur permenit,3
"Sangat kecewa giliran beli coin turun, lama loading nya/terbatas,giliran naik jual nya jg lama loading nya smpe 3 hari nunggu gk berhasiil.klw kyk gni rugi trs.bda kyk yg di sebelah lncar jaya saat buy maupun sell.",1
Oke,5
Semangat,5
oks,5
good,5
"Good and simple exchange, with small fees, fast verification, suggestions for multiplying the altcoins. Rekeningku thank you",5
mantul,5
aku suka,5
Good app,5
"Kok harga sama sekali excenge lain beda yah ,, terus volume padahal naik kok harga bisa turun aneh deh.. apa ini permainan bandar ? Gak ngikutin harga global ? Apa ada pihak rekening ku yang memanipulasi harga ? Tolong di jawab thq 🙏",2
Kapan listing shiba inu,5
"Sangat bagus, terimakasih rekeningku, jadi tau cara investasi crypto, sukses selalu",5
ok,5
"Kenapa aplikasi Rekeningku tidak bisa dibuka, saya coba juga buka melalui playstore juga tidak bisa, apakah sedang gangguan?, mesti sering diinstal ulang, normal cuma 2 hari setelah itu error, mungkin kerusakan ada pada Android saya.",4
ok,5
Apk Sangat baik,5
Rekeningku kok gk bisa si buka ya... Apa ada perbaikan sistem,3
UNISNTAL SAJA APK INI TIDAK BERMANFAAT 👎👎👎,5
"Harga koin nya bisa bersaing, murah.... tapi kadang sistemnya agak lama approvalnya kalo mau beli, minta tolong diperbaiki untuk itu.",4
sangat bermanfaat,2
sangat memuaskan,5
"veripikasi harus pegang tulisan , bangke males njink",1
keren ....enak main nya,5
Smoga ada bonus,5
Sudah baiik,5
susah verivikasi dan berbelit,3
mantul,5
very good app,5
aplikasi yang sangat menguntungkan...,5
ok,5
"Bagus banget app,makasih",5
Saya kasih 2 bintang dulu kalo bagus saya kasih 5 bintang.,2
josss,5
👍👍👍👍👍,5
biaya jual coin berapa %ya,3
good,5
"Baik juga aplikasinya, semoga amanah",5
sangat baik,1
coba dulu,5
karepku,5
good,5
better..,5
Bagus,5
ok,5
mantap,4
Bintang FULL kalai min deposit 50k .. Masa kalah sama yg sebalah min .. .. Ditambah lg coinnya BTT. DBG. TT. DLL min please update selanjutnya,3
"mudah difahami untuk pemula seperti saya, trading enak,,",4
"Sangat bagus aplikasinya, keren pokoknya",5
"Apk bagus, Saran :klo mau buka tambahin password,",5
mantab,5
bagussss investasi yang menguntungksn disini baiklah harus donwload apk ni recomend deh wd cepat depo cepat verifikasi cepat pelayanan yang bagus sekali buruan donwload sebelum ketinggalan,5
ok,3
mantul,4
Mantap,5
"Parah sih verifikasinya lama. Ga di acc2, udh 3hari.",2
Nih apk apaan kyc aja gaya... Berulang2 kali ku foto ktp ma foto selfienya ga pernah di approve.. Dan tanpa penjelasan paling tidak email kek kasi tu kalau gw gak layak pakai apk loe.. Ga jelas loe pada,1
sangat membantu,5
good,5
good-good,4
Kualitas hp kamera ku jelek gak bisa verivikasi gmn nih,4
bagus cs responnya cepet,5
Saat mau jual selalu pending tolonglah waktu itu adalah uang jangan kau mainkan!,1
josss,5
nice,5
Lupa pasword broo,4
CS live chat kayak Bot Ditanya apa dijawab lain,2
Udah empat kalk verifikasi masih gagal terus gimana ini susah susah amat. Alesan tanda tangan tidak sama terus padahal udah dibikin sesama mungkin sama di KTP tapi gagal terus tolong di baca min,5
"Proses verify sangat sulit, udh berkali kali ttp gk d verifikasi juga",1
Admin saya lupa password rekeningku tolong bantuannya,4
mantap aplikasi nya saye suka,5
Rekeningku menjadikan Bisnisku semakin lanar,4
good,5
blm d coba buat transaksi ..sukses selalu,5
semoga lebih baik dan sukses selalu.. aplikasi yg mudah di pelajari bagi pemula,5
kenapa sekarang susah masuk ya..lemot banget..jaringan ok padahal,3
ok,5
cuan cuan,5
bagus,5
Verivikasi GAGAL TERUS SAMPAH,1
Kenapa tidak bisa login ke reku,3
"Verfikasi rumit pakai foto selfie segala, KTP saja sudah lebih dari cukup...!!! buat rekening bank saja tidak perlu yang begituan 👎👎👎👎👎",1
Mantap sekali masukin kode referal (bodrex),5
Bagus sekali tidak ribet,5
mantaaap jiwa,5
bagus dan bs dipercaya,5
"Selama saya pakai aplikasi ini, saya rasa semakin bagus, makin murah biayanya dan makin cepat proses penarikan uangnya, cuma 1 kekurangan di opsi trading viewnya agak lemot. Sekian masukan dari saya",5
ok,5
Saya kurang menarik kanapa harus pake otp semua ribet anjirrr,1
Jual dan beli kelamaaaaannnnnnn.... Pending terus G kaya sebelah yang wuz wuz....,1
The best pokoknya,5
Bagus sekali,5
"sgt puas, deposit dan Wd cepat ,dan.lancar,",5
aplikasi sangat bagus,5
Logot giliran mau masuk di suspend parah gak jelas nih tolong dong pihak rekening ku jangan bikin konsumen pindah ke toko sebelah nih mana data saya sudah di simpen giliran sudah daftar malahan di suspen,1
"Good, please add bnb",5
bagus,5
Koin sdikit. Dan transaksi selalu Connection Time out. Yg tadinya opit jadi malah los karna CTO. Hadooooh.,1
Aplikasi egoisss,1
keren,5
Top,5
sangat bagus dan cocok untuk saya,5
sangat bagus dan membantu,5
Makasih buat pengembang reku..akhirnya permintaan sy utk menurunkan jumlah WD Tron akhirnya di realisasikan dan jumlah nya di turunkan...sukses selalu reku...,5
"Ribet amat bikin dompet aja udah identitas dll tapi gak jadi"" prasaan di tempat lain langsung jadi",1
rekeningku luar biasa 👍,5
jos pokony,5
mantap,5
bagus,3
mantaap,5
"Aku kasih bintang 1 dulu deh,soalnya ada kendal di verifikasi akunnya,, kenapa ya tolong dibantu dong, ntar saya tambahin deh bintangnya",1
bgus,5
aplikasinya sangat bagussss,5
"Min aplikasinyaya bagus, kalo bisa fitur fiturnya di upgrade lagi. Dan saran saya kalo bisa minimal Depositonya 50 K aja. Biar segar tradingnya🙏🙏👍",4
kode referal: mujibsecang0,5
Good,5
ok,5
baru mencoba y,5
"mau login pake cloudflare segala. ribet. kelamaan. kan udah dilindungi kata sandi, ngapain pake begituan.",3
"Gimana sih mau masuk akun susah banget.. Kata dandi salah mulu padahal udah bener.. Skarang malah d banned,, kalo masih cacad jngan d rilis dulu lah..",1
wd idr lebih dari 16 jam fix bintang 1 maaf aja lebih mending di indodax jadinya,1
gak pernah terverifikasi akun sy rumitnya bukan main aplikasi ini,1
mantap,5
Tambahkan kunci sebelum buka aplikasi dong. Biar lebih privasi,4
mudah pemakaiannya,5
mantap,5
semuanya jadi serba mudah dan menguntungkan,5
E-Wallet paling safety menurut saya. Keren,5
mantuull,5
sangat2 menguntungkan pakai rekeningku biaya transfer murah dan ringan,5
good,5
cocok bagus good,5
mantap menghasilkan uang,5
aplikasinya bagus dan Alhamdulillah membantu dalam dalam hal jual beli Crypto,5
Untuk pemula di dunia crypto sangat rekomendasi. Mudah penggunaannya withdraw cpt biaya widraw murah Rp 6.500 flat maksimal bisa 500jt withdraw dlm 1 hari,5
Aplikasi saham paling cepat dan canggih jossss,5
kasih 5 bintang langsung . semoga kedepannya terus menjadi lebih baik..,5
Recomended.,5
Kecewa...,1
baru nyoba.. klo sipp.. bru bintang 5,4
"Ok,saya depo lansung masuk,😄 ,coin ditambah lagi,seperti AVA,ADA,dll,😄 Yang baru download bisa pakai refferal saya:melkyeno",5
Apkikasi kontoll,1
sangat bagus banget,5
Lah kok bisa cuman 164 perak dijual. Saya jual rp segitu g bisa. Minimal jual harus 30 rb. Dengan alasan Katanya transaksi sedang tinggi. Tinggi dari hongkong orang sekarang jam 2 pagi traffic jual beli rendah hampir gak ada transaksi malahan di sebagian besar koin. Sory bintang 1 lagi.,1
"Apk ok, sayang koinnya masih sedikit",5
mantap,5
Tambahkan cardano dan vet,2
Ok lah,5
Coba dulu,3
tolong di permudah buat dompet rekeningku.,3
"Market trade nya kurang lengkap, mudah2an kedepannya lebih lengkap lagi. Untuk lainnya tidak ada kendala .Terima kasih",4
Ssh di download,1
lama banget verifikasinya,1
aplikasinya bagus lancar tidak lecet,5
"Pembatalan pada pembelian lama,tolong di perbaiki,tolong perbaiki keamanannya,akun saya sering kena suspen padahal ga pernah ngasih hp ke orang.mohon untuk di perbaiki",1
"Halah, gw mau bikin dompet aja susah bet, padahal sandi gw bener eh malah disalahin, trus gw nyoba sandinya dapet nyalin pas ngerubah sandi di google eh TETEP salah padahal tu dapet nyalin langsung pas ngerubah sandi di akun google,. Saran nih klo masih cacad jangan di rilis dulu lah_-",1
simpel,5
Verifikasi susah..,1
mantap. hanya kurang banyak coin yang tersedia,5
Mantap,5
bagus,5
mantap,5
"Kalo buy/sell lebih dikasih detail limit penjualan terbatas berapa,gara2 harga naik/turun dgn cepat transaksi slalu pending,jadi kesel.",1
mantab dan keren,5
mantab betul,5
sangat baik,5
okay,5
Gagal mulu verifikasi,2
mantaaaaappp browwwww,5
Mantap,5
bagus,4
yes. mudah dijalankan,4
"tolong masalah pembelian dan penjualan di perbaiki lagi, loading y suka kelamaan",4
Sejauh ini mudah di pahami kedepannya tambahin dong coin crypto lainnya... masa cuma 40an,4
tampahkan fiktunya lagi...,2
"Mantap ni aplikasi, cuma belum pernah profit wong saya belum depo🤣🤣",5
3 dlu Karena blm faham,3
"Tanggapan livechat bagus, semoga semakin banyak fitur 🙏",5
the good software,5
ok,5
ok,5
semoga sukses diriku,5
"Sayang disini gaada coin Cardano(ADA),Zilicca (Zil),Solana(Sol),Polkadot(DOT) dan koin berfundamental bagus.Mohon lebih diperhatikan koin² dengan proyek bagus dibanding koin dengan proyek gajelas seperti Mira,Jst dan lain sebagainya",5
Sangat baik dan membantu,5
aplikasi yg bagus..sangat mudah dimengerti..kekurangannya coin sedikit..smoga kedepan coin2 baru cepat launching sbelum harga naik agar cuannya bisa lebih maksimal 🙏,3
👍 👍👍,4
2 star dlu baru coba kalau bagus naik jadi 5 star,2
Mantap,5
"Saran aja, mungkin di tambah notif pas order kita udah berhasil",4
bagus,5
"Di instal ulang bisa lg,,trims",5
Aplikasi gak guna gak bisa login Gak usah download,1
Good app responsif kyc cepet di banding inddx,5
Gampang dan cepat. Semoga lebih banyak lagi cripto yg di perdagangkan...,5
"Semua fitur berjalan dengan baik, deposit-withdraw sangat cepat, belum pernah merasakan gangguang dalam 6 bulan ini. Saran saya diperbanyak lagi pilihan coin atau tokennya👍",5
aplikasi mudah di mengerti,5
good 5 star untuk rekeningku,5
Bagus Belajar investas jga sabar👉👍👍👍,5
Bagus,5
Saya verifikasi mau 10 kali GK berhasil.jd langsung saya uninstal,1
"Aplikasi tidak bermutu,, verifikasi sampe 5 kali sehari. Padahal proses 3-7 hri kerja. Ini baru 1 jam upload udh disuruh verifikasi lagi.",1
Kenapa setelah saya instal apk tersebut ada kerusakan mohon dibantu,2
bagus,5
good,5
"Rekeningku yang terhormat, semuanya udah bagus, mulai dari jual coin sangat lancar ... untuk kedepannya ditambahin lagi yang banyak coin nya atau listing coin"" baru🙂",5
anti bocor,5
semoga ke depan nya semakin inovatif dan banyak usernya.. 😍🇲🇨 sukses trus rekeningku...,5
"Boss ku tambah lagi market coin (SHIB):shiba inu) DAN (XEC): eCash),,,,, terimakasih",5
good,5
Aplikasi jual beli crypto paling mudah. Dan proses withdrawnya pun secepat kilat... Gampang dan langsung masuk rekening. Pembayaran BIDR semua. Cuma koin nya masih sedikit. Semoga kedepan makin banyak ya min,5
"verifikasi lumayan lama, sampe 7 hari, apa gabisa di percepat",5
thanks a lot,5
Kenapa kok saya ga bisa register akun..udah dicoba berulang kali tapi tidak menerima email masuk..,1
mantap,5
"MAU WITHDRAW AJA MUSTI NUNGGU BERJAM², SELALU MEMBALASKAN PIHAK KE 3, PAYMENT GATEWAY, GAK RECOMMENDED APLIKASI INI, TOLONG DI PERHATIKAN KHUSUSNYA UNTUK WITHDRAW",1
FEE yang membuat was was.. Deposit kena fee. Jual coin kena fee. Beli coin kena fee. Withdrawl kena fee juga... Semua serba fee dan fee. Asww,1
bagus,5
Bagus,5
Verifikasi .untuk akun saya kok lama banget ya. Sudah 7 hari dari proses upload dan sudah dapet notif.4-7 hari ..ini sudah hari ke 7 ..min.g sabar niiih,3
"Tambahin stop los nya dong,,, biar safety",2
"Merasa ga enak hati jika tidak mengulas dan memberi rating terbaik..... Menurut sy udah canggiiiiih banget, puas dahhhhhh.... Semua cs nya mengerti masalah dan merespon secepat kilat baik pertanyaan atau keluhan... Pokoknya muantaaaaaap... Masukan aja nih tambahkan lebih buanyaaaak koin ya rekeningku. Hehehe. sukses selalu",5
semua boleh melihat nama dan foto akun,4
"Saya tambah bintang nya..... Dan saya mau coba pakai lagi. Mudah""an bagus lagi...dan semoga",5
Koin ditambahi dong kayak bnb dll. Kinerja bagus cm koin kurang banyak,3
mantap,4
Bagus,5
Saran tambahkan coin shiba inu min,5
"Perbanyak fitur menu seperti apps luar, ada menu keuntungan dari mulai kita trade misal minus atau plus, jd ku au tau posisi kita dimana, terus tambah menu time scan grafik dibawah 5menit, dan scan timenya diperaktual lagi jgn ada jeda klo dibandingkan dg apps luar, selebihnya lumayan bagus.",5
"Semoga ditingkatkan lagi biar jadi dompet digital plus dompet invest crypto, saran saya jika free tf kesemua Bank Himbara kayaknya bakalan banyak peminatnya.",5
mantap,5
nice,5
